region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,points,primary_count,secondary_count,selection_count,ballots,primary_rate,selection_rate,comment_count,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,arrangement_total_count,source_type,catalog_matched,catalog_owner,source_row_count
cn,1,CN1,music,233,黑海中的绯红,黒い海に紅く　～ Legendary Fish,黑海中的绯红 ～ Legendary Fish,115,115,45.0,4.0,,45.0,6105.0,0.08888888888888889,0.007371007371007371,,,,,262.0,cn_normalized_workbook,1,永江衣玖,1
cn,1,CN1,music,66,alicemaestra,アリスマエステラ,Alice Maestra,117,117,44.0,5.0,,44.0,6105.0,0.11363636363636363,0.007207207207207207,,,,,276.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,91,romanticchildren,Romantic Children,Romantic Children,118,118,41.0,2.0,,41.0,6105.0,0.04878048780487805,0.0067158067158067155,,,,,415.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,179,voyage1970,ヴォヤージュ1970,Voyage1970,118,118,41.0,2.0,,41.0,6105.0,0.04878048780487805,0.0067158067158067155,,,,,275.0,cn_normalized_workbook,1,蓬莱山辉夜|八意永琳,1
cn,1,CN1,music,234,天衣无缝,天衣無縫,天衣无缝,118,118,41.0,4.0,,41.0,6105.0,0.0975609756097561,0.0067158067158067155,,,,,189.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,204,眷爱众生之神,人恋し神様　～ Romantic Fall,眷爱众生之神 ～ Romantic Fall,121,121,40.0,5.0,,40.0,6105.0,0.125,0.006552006552006552,,,,,706.0,cn_normalized_workbook,1,秋静叶,1
cn,1,CN1,music,266,虎纹的毘沙门天,虎柄の毘沙門天,虎纹的毘沙门天,121,121,40.0,1.0,,40.0,6105.0,0.025,0.006552006552006552,,,,,660.0,cn_normalized_workbook,1,寅丸星,1
cn,1,CN1,music,167,幻视之夜ghostlyeyes,幻視の夜　～ Ghostly Eyes,幻视之夜 ～ Ghostly Eyes,123,123,39.0,1.0,,39.0,6105.0,0.02564102564102564,0.0063882063882063885,,,,,844.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,321,广重36号neosuperexpress,ヒロシゲ36号　～ Neo Super-Express,广重36号 ～ Neo Super-Express,123,123,39.0,9.0,,39.0,6105.0,0.23076923076923078,0.0063882063882063885,,,,,626.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,327,轮椅上的未来宇宙,車椅子の未来宇宙,轮椅上的未来宇宙,123,123,39.0,6.0,,39.0,6105.0,0.15384615384615385,0.0063882063882063885,,,,,408.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,299,梦殿大祀庙,夢殿大祀廟,梦殿大祀庙,126,126,38.0,1.0,,38.0,6105.0,0.02631578947368421,0.0062244062244062245,,,,,364.0,cn_normalized_workbook,1,苏我屠自古,1
cn,1,CN1,music,5,东方怪奇谈,東方怪奇談,东方怪奇谈,127,127,36.0,2.0,,36.0,6105.0,0.05555555555555555,0.005896805896805897,,,,,92.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,214,御柱的墓场graveofbeing,御柱の墓場　～ Grave of Being,御柱的墓场 ～ Grave of Being,127,127,36.0,1.0,,36.0,6105.0,0.027777777777777776,0.005896805896805897,,,,,513.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,124,比红色更虚无的永远,紅より儚い永遠,比红色更虚无的永远,127,127,36.0,5.0,,36.0,6105.0,0.1388888888888889,0.005896805896805897,,,,,259.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,72,幽梦inanimatedream,幽夢　～ Inanimate Dream,幽梦 ～ Inanimate Dream,130,130,35.0,3.0,,35.0,6105.0,0.08571428571428572,0.005733005733005733,,,,,360.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,25,东方封魔录幽幻乱舞,東方封魔録　～ 幽幻乱舞,东方封魔录 ～ 幽幻乱舞,131,131,34.0,3.0,,34.0,6105.0,0.08823529411764706,0.005569205569205569,,,,,36.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,314,月之妖鸟化猫之幻,月の妖鳥、化猫の幻,月之妖鸟、化猫之幻,131,131,34.0,3.0,,34.0,6105.0,0.08823529411764706,0.005569205569205569,,,,,290.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,50,永远的满月,永遠の満月,永远的满月,131,131,34.0,4.0,,34.0,6105.0,0.11764705882352941,0.005569205569205569,,,,,90.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,184,东方妖怪小町,東方妖怪小町,东方妖怪小町,134,134,33.0,2.0,,33.0,6105.0,0.06060606060606061,0.005405405405405406,,,,,356.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,45,strawberrycrisis,Strawberry Crisis!!,Strawberry Crisis!!,135,135,32.0,6.0,,32.0,6105.0,0.1875,0.005241605241605242,,,,,438.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,295,在美妙的墓地里住下吧,素敵な墓場で暮しましょ,在美妙的墓地里住下吧,135,135,32.0,2.0,,32.0,6105.0,0.0625,0.005241605241605242,,,,,359.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,326,天空的格林尼治,天空のグリニッジ,天空的格林尼治,135,135,32.0,3.0,,32.0,6105.0,0.09375,0.005241605241605242,,,,,947.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,358,妖精大战争,妖精大戦争　～ Fairy Wars,妖精大战争 ～ Fairy Wars,138,138,31.0,3.0,,31.0,6105.0,0.0967741935483871,0.005077805077805078,,,,,266.0,cn_normalized_workbook,1,桑尼米尔克|露娜切露德|斯塔萨菲雅,1
cn,1,CN1,music,168,蠢蠢的秋月,蠢々秋月　～ Mooned Insect,蠢蠢的秋月 ～ Mooned Insect,138,138,31.0,0.0,,31.0,6105.0,0.0,0.005077805077805078,,,,,1148.0,cn_normalized_workbook,1,莉格露·奈特巴格,1
cn,1,CN1,music,148,夜幕降临,夜が降りてくる,夜幕降临,140,140,30.0,2.0,,30.0,6105.0,0.06666666666666667,0.004914004914004914,,,,,484.0,cn_normalized_workbook,1,八云紫,1
cn,1,CN1,music,301,小小欲望的星空,小さな欲望の星空,小小欲望的星空,141,141,29.0,1.0,,29.0,6105.0,0.034482758620689655,0.00475020475020475,,,,,290.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,100,神话幻想infinitebeing,神話幻想　～ Infinite Being,神话幻想 ～ Infinite Being,141,141,29.0,0.0,,29.0,6105.0,0.0,0.00475020475020475,,,,,263.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,15,风之神社,風の神社,风之神社,141,141,29.0,3.0,,29.0,6105.0,0.10344827586206896,0.00475020475020475,,,,,60.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,19,endofdaylight,End of Daylight,End of Daylight,144,144,28.0,3.0,,28.0,6105.0,0.10714285714285714,0.004586404586404586,,,,,87.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,137,ultimatetruth,アルティメットトゥルース,Ultimate Truth,144,144,28.0,2.0,,28.0,6105.0,0.07142857142857142,0.004586404586404586,,,,,813.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,263,幽灵客船的穿越时空之旅,幽霊客船の時空を越えた旅,幽灵客船的穿越时空之旅,144,144,28.0,1.0,,28.0,6105.0,0.03571428571428571,0.004586404586404586,,,,,702.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,226,散发着香气的树叶花,香る樹葉花,散发着香气的树叶花,144,144,28.0,1.0,,28.0,6105.0,0.03571428571428571,0.004586404586404586,,,,,45.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,196,花如幻想一般,花は幻想のままに,花如幻想一般,144,144,28.0,1.0,,28.0,6105.0,0.03571428571428571,0.004586404586404586,,,,,275.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,26,completedarkness,Complete Darkness,Complete Darkness,149,149,27.0,1.0,,27.0,6105.0,0.037037037037037035,0.004422604422604423,,,,,290.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,223,地之色乃黄色,地の色は黄色,地之色乃黄色,149,149,27.0,1.0,,27.0,6105.0,0.037037037037037035,0.004422604422604423,,,,,55.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,269,夜空中的ufo恋曲,夜空のユーフォーロマンス,夜空中的UFO恋曲,149,149,27.0,0.0,,27.0,6105.0,0.0,0.004422604422604423,,,,,430.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,70,沉睡的恐怖sleepingterror,眠れる恐怖　～ Sleeping Terror,沉睡的恐怖 ～ Sleeping Terror,149,149,27.0,2.0,,27.0,6105.0,0.07407407407407407,0.004422604422604423,,,,,298.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,337,漂浮于宇宙之中的幻想乡,宇宙に浮かぶ幻想郷,漂浮于宇宙之中的幻想乡,149,149,27.0,0.0,,27.0,6105.0,0.0,0.004422604422604423,,,,,150.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,296,rigidparadise,リジッドパラダイス,Rigid Paradise,154,154,26.0,0.0,,26.0,6105.0,0.0,0.004258804258804259,,,,,766.0,cn_normalized_workbook,1,宫古芳香,1
cn,1,CN1,music,16,东方封魔录净土曼荼罗,東方封魔録　～ 浄土曼荼羅,东方封魔录 ～ 净土曼荼罗,154,154,26.0,2.0,,26.0,6105.0,0.07692307692307693,0.004258804258804259,,,,,35.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,21,幻梦界,幻夢界,幻梦界,154,154,26.0,3.0,,26.0,6105.0,0.11538461538461539,0.004258804258804259,,,,,60.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,240,昏暗的风穴,暗闇の風穴,昏暗的风穴,154,154,26.0,3.0,,26.0,6105.0,0.11538461538461539,0.004258804258804259,,,,,583.0,cn_normalized_workbook,1,琪斯美,1
cn,1,CN1,music,8,破邪的小太刀,破邪の小太刀,破邪的小太刀,154,154,26.0,0.0,,26.0,6105.0,0.0,0.004258804258804259,,,,,37.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,272,空中的归路skydream,空の帰り道　～ Sky Dream,空中的归路 ～ Sky Dream,154,154,26.0,1.0,,26.0,6105.0,0.038461538461538464,0.004258804258804259,,,,,147.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,185,花映塚higanretour,,花映塚　～ Higan Retour,154,154,26.0,1.0,,26.0,6105.0,0.038461538461538464,0.004258804258804259,,,,,219.0,cn_normalized_workbook,,,1
cn,1,CN1,music,1,asacredlot,A Sacred Lot,A Sacred Lot,161,161,25.0,0.0,,25.0,6105.0,0.0,0.004095004095004095,,,,,78.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,147,demystifyfeast,Demystify Feast,Demystify Feast,161,161,25.0,0.0,,25.0,6105.0,0.0,0.004095004095004095,,,,,379.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,189,宇佐大人的白旗,お宇佐さまの素い幡,宇佐大人的白旗,161,161,25.0,1.0,,25.0,6105.0,0.04,0.004095004095004095,,,,,673.0,cn_normalized_workbook,1,因幡天为（因幡帝）,1
cn,1,CN1,music,403,蓬莱幻想fareast,蓬莱幻想　～ far East,蓬莱幻想 ～ far East,161,161,25.0,1.0,,25.0,6105.0,0.04,0.004095004095004095,,,,,34.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,290,欲望深重的灵魂,欲深き霊魂,欲望深重的灵魂,165,165,24.0,3.0,,24.0,6105.0,0.125,0.003931203931203931,,,,,149.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,219,神明降下恩惠之雨sylphiddream,神は恵みの雨を降らす　～ Sylphid Dream,神明降下恩惠之雨 ～ Sylphid Dream,165,165,24.0,0.0,,24.0,6105.0,0.0,0.003931203931203931,,,,,198.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,264,captainmurasa,キャプテン・ムラサ,Captain Murasa,167,167,23.0,2.0,,23.0,6105.0,0.08695652173913043,0.0037674037674037676,,,,,861.0,cn_normalized_workbook,1,村纱水蜜,1
cn,1,CN1,music,329,gfree,G Free,G Free,167,167,23.0,2.0,,23.0,6105.0,0.08695652173913043,0.0037674037674037676,,,,,427.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,246,heartfeltfancy,ハートフェルトファンシー,Heartfelt Fancy,167,167,23.0,4.0,,23.0,6105.0,0.17391304347826086,0.0037674037674037676,,,,,854.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,130,凋叶棕,ティアオイエツォン(withered leaf),凋叶棕（withered leaf）,167,167,23.0,0.0,,23.0,6105.0,0.0,0.0037674037674037676,,,,,1160.0,cn_normalized_workbook,1,橙,1
cn,1,CN1,music,120,特佩斯的年幼末裔,ツェペシュの幼き末裔,特佩斯的年幼末裔,167,167,23.0,1.0,,23.0,6105.0,0.043478260869565216,0.0037674037674037676,,,,,691.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,31,博丽神社境内,博麗神社境内,博丽神社境内,172,172,21.0,2.0,,21.0,6105.0,0.09523809523809523,0.0034398034398034397,,,,,71.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,11,来吧直到倒地死去的那一刻,いざ、倒れ逝くその時まで,来吧，直到倒地死去的那一刻,172,172,21.0,3.0,,21.0,6105.0,0.14285714285714285,0.0034398034398034397,,,,,207.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,183,eternaldream幽玄的枫树,幽玄の槭樹　～ Eternal Dream,Eternal Dream ～ 幽玄的枫树,174,174,20.0,1.0,,20.0,6105.0,0.05,0.003276003276003276,,,,,413.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,330,大空魔术magicalastronomy,大空魔術　～ Magical Astronomy,大空魔术 ～ Magical Astronomy,174,174,20.0,3.0,,20.0,6105.0,0.15,0.003276003276003276,,,,,401.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,182,月见草,月見草,月见草,174,174,20.0,1.0,,20.0,6105.0,0.05,0.003276003276003276,,,,,173.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,112,lunateelf,ルーネイトエルフ,Lunate Elf,177,177,19.0,2.0,,19.0,6105.0,0.10526315789473684,0.0031122031122031123,,,,,1000.0,cn_normalized_workbook,1,大妖精,1
cn,1,CN1,music,250,业火地幔,業火マントル,业火地幔,177,177,19.0,1.0,,19.0,6105.0,0.05263157894736842,0.0031122031122031123,,,,,530.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,98,可悲的人偶dollofmisery,悲しき人形　～ Doll of Misery,可悲的人偶 ～ Doll of Misery,177,177,19.0,2.0,,19.0,6105.0,0.10526315789473684,0.0031122031122031123,,,,,106.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,110,如鬼灯般的红色之魂,ほおずきみたいに紅い魂,如鬼灯般的红色之魂,180,180,18.0,2.0,,18.0,6105.0,0.1111111111111111,0.0029484029484029483,,,,,1046.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,34,梦想超越时空,夢は時空を越えて,梦想超越时空,180,180,18.0,1.0,,18.0,6105.0,0.05555555555555555,0.0029484029484029483,,,,,115.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,331,另一侧的月,向こう側の月,另一侧的月,182,182,17.0,0.0,,17.0,6105.0,0.0,0.0027846027846027844,,,,,317.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,202,回忆京都,レトロスペクティブ京都,回忆京都,182,182,17.0,3.0,,17.0,6105.0,0.17647058823529413,0.0027846027846027844,,,,,807.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,258,小小的贤将,小さな小さな賢将,小小的贤将,182,182,17.0,1.0,,17.0,6105.0,0.058823529411764705,0.0027846027846027844,,,,,689.0,cn_normalized_workbook,1,娜兹玲,1
cn,1,CN1,music,173,永夜的报应imperishablenight,永夜の報い　～ Imperishable Night,永夜的报应 ～ Imperishable Night,182,182,17.0,0.0,,17.0,6105.0,0.0,0.0027846027846027844,,,,,501.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,318,华胥之梦,華胥の夢,华胥之梦,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,131.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,352,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,可爱的大战争叠奏曲,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,182.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,6,天使传说,天使伝説,天使传说,186,186,16.0,2.0,,16.0,6105.0,0.125,0.002620802620802621,,,,,65.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,356,时刻旺盛的好奇心,年中夢中の好奇心,时刻旺盛的好奇心,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,314.0,cn_normalized_workbook,1,桑尼米尔克|露娜切露德|斯塔萨菲雅,1
cn,1,CN1,music,285,春之冰精,春の氷精,春之冰精,186,186,16.0,0.0,,16.0,6105.0,0.0,0.002620802620802621,,,,,159.0,cn_normalized_workbook,1,琪露诺,1
cn,1,CN1,music,224,甲论乙驳,甲論乙駁,甲论乙驳,186,186,16.0,0.0,,16.0,6105.0,0.0,0.002620802620802621,,,,,16.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,319,科学世纪的少年少女,科学世紀の少年少女,科学世纪的少年少女,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,224.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,203,被封印的众神,封印されし神々,被封印的众神,186,186,16.0,2.0,,16.0,6105.0,0.125,0.002620802620802621,,,,,317.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,286,赌上性命去恶作剧,いたずらに命をかけて,赌上性命去恶作剧,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,184.0,cn_normalized_workbook,1,桑尼米尔克|露娜切露德|斯塔萨菲雅,1
cn,1,CN1,music,242,阻绝人迹之桥,渡る者の途絶えた橋,阻绝人迹之桥,186,186,16.0,0.0,,16.0,6105.0,0.0,0.002620802620802621,,,,,519.0,cn_normalized_workbook,1,水桥帕露西,1
cn,1,CN1,music,256,青空之影,青空の影,青空之影,186,186,16.0,2.0,,16.0,6105.0,0.125,0.002620802620802621,,,,,191.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,9,魔镜,魔鏡,魔镜,186,186,16.0,3.0,,16.0,6105.0,0.1875,0.002620802620802621,,,,,58.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,322,53分钟的蓝色大海,53ミニッツの青い海,53分钟的蓝色大海,198,198,15.0,0.0,,15.0,6105.0,0.0,0.002457002457002457,,,,,228.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,49,东方的蓝色天空,東方の青い空,东方的蓝色天空,198,198,15.0,1.0,,15.0,6105.0,0.06666666666666667,0.002457002457002457,,,,,36.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,276,人偶存在的风景,人形のある風景,人偶存在的风景,198,198,15.0,0.0,,15.0,6105.0,0.0,0.002457002457002457,,,,,29.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,159,仰空,仰空,仰空,198,198,15.0,2.0,,15.0,6105.0,0.13333333333333333,0.002457002457002457,,,,,108.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,333,卫星鸟船,衛星トリフネ,卫星鸟船,198,198,15.0,0.0,,15.0,6105.0,0.0,0.002457002457002457,,,,,203.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,345,魔法使的忧郁,魔法使いの憂鬱,魔法使的忧郁,198,198,15.0,0.0,,15.0,6105.0,0.0,0.002457002457002457,,,,,170.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,73,不可不禁止的游戏,禁じざるをえない遊戯,不可不禁止的游戏,204,204,14.0,2.0,,14.0,6105.0,0.14285714285714285,0.002293202293202293,,,,,91.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,230,嘲讽的游戏,嘲りの遊戯,嘲讽的游戏,204,204,14.0,1.0,,14.0,6105.0,0.07142857142857142,0.002293202293202293,,,,,21.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,13,星幽剑士,,星幽剑士,204,204,14.0,1.0,,14.0,6105.0,0.07142857142857142,0.002293202293202293,,,,,74.0,cn_normalized_workbook,,,1
cn,1,CN1,music,402,梦幻回廊,夢幻回廊,梦幻回廊,204,204,14.0,1.0,,14.0,6105.0,0.07142857142857142,0.002293202293202293,,,,,25.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,394,珍奇的上海古牌,キュアリアス上海古牌,珍奇的上海古牌,204,204,14.0,1.0,,14.0,6105.0,0.07142857142857142,0.002293202293202293,,,,,51.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,128,crystallizesilver,クリスタライズシルバー,Crystallize Silver,209,209,13.0,1.0,,13.0,6105.0,0.07692307692307693,0.0021294021294021295,,,,,868.0,cn_normalized_workbook,1,蕾蒂·霍瓦特洛克,1
cn,1,CN1,music,292,ghostlead,ゴーストリード,Ghost Lead,209,209,13.0,3.0,,13.0,6105.0,0.23076923076923078,0.0021294021294021295,,,,,369.0,cn_normalized_workbook,1,西行寺幽幽子,1
cn,1,CN1,music,7,orientalmagician,Oriental Magician,Oriental Magician,209,209,13.0,2.0,,13.0,6105.0,0.15384615384615385,0.0021294021294021295,,,,,46.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,308,人偶之森,人形の森,人偶之森,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,47.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,75,可爱的恶魔innocence,かわいい悪魔　～ Innocence,可爱的恶魔 ～ Innocence,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,101.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,12,同归于尽,,同归于尽,209,209,13.0,1.0,,13.0,6105.0,0.07692307692307693,0.0021294021294021295,,,,,83.0,cn_normalized_workbook,,,1
cn,1,CN1,music,239,地灵们的起床,地霊達の起床,地灵们的起床,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,273.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,218,山脚的神社,麓の神社,山脚的神社,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,137.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,79,幻想的居民,幻想の住人,幻想的居民,209,209,13.0,1.0,,13.0,6105.0,0.07692307692307693,0.0021294021294021295,,,,,26.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,144,春风之梦,春風の夢,春风之梦,209,209,13.0,1.0,,13.0,6105.0,0.07692307692307693,0.0021294021294021295,,,,,137.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,105,永远的乐园,久遠の楽園,永远的乐园,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,42.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,334,特洛伊群的密林,トロヤ群の密林,特洛伊群的密林,209,209,13.0,0.0,,13.0,6105.0,0.0,0.0021294021294021295,,,,,190.0,cn_normalized_workbook,1,,1
cn,1,CN1,music,,飞翔在夜晚的鸠山,夜の鳩山を飛ぶ,飞翔在夜晚的鸠山,209,209,13.0,1.0,,13.0,6105.0,0.07692307692307693,0.0021294021294021295,,,,,72.0,cn_normalized_workbook,1,,3
