region,round,category,rank,entity_id,entity_key,entity_name,alignment_status,source_path
cn,2,cp,84,,cn:02:cp:name:十六夜咲夜|魂魄妖梦,十六夜咲夜 × 魂魄妖梦,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,85,,cn:02:cp:name:十六夜咲夜|爱丽丝玛格特洛依德,十六夜咲夜 × 爱丽丝·玛格特洛依德,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,85,,cn:02:cp:name:蕾米莉亚斯卡蕾特|古明地觉,蕾米莉亚·斯卡蕾特 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,85,,cn:02:cp:name:稗田阿求|本居小铃,稗田阿求 × 本居小铃,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,88,,cn:02:cp:name:琪露诺|蕾迪霍瓦特洛克,琪露诺 × 蕾迪·霍瓦特洛克,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,88,,cn:02:cp:name:爱丽丝玛格特洛依德|神绮,爱丽丝·玛格特洛依德 × 神绮,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,88,,cn:02:cp:name:若鹭姬|赤蛮奇,若鹭姬 × 赤蛮奇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,88,,cn:02:cp:name:九十九弁弁|九十九八桥|堀川雷鼓,九十九弁弁 × 九十九八桥 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,92,,cn:02:cp:name:帕秋莉诺蕾姬|蕾米莉亚斯卡蕾特|芙兰朵露斯卡蕾特,帕秋莉·诺蕾姬 × 蕾米莉亚·斯卡蕾特 × 芙兰朵露·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,92,,cn:02:cp:name:爱丽丝玛格特洛依德|人形含上海人形|哥利亚人形,爱丽丝·玛格特洛依德 × 人形（含上海人形、哥利亚人形）,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,92,,cn:02:cp:name:古明地觉|火焰猫燐|灵乌路空,古明地觉 × 火焰猫燐 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,92,,cn:02:cp:name:古明地觉|秦心,古明地觉 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,96,,cn:02:cp:name:八云紫|八意永琳,八云紫 × 八意永琳,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,96,,cn:02:cp:name:九十九弁弁|九十九八桥,九十九弁弁 × 九十九八桥,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,98,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|森近霖之助,博丽灵梦 × 雾雨魔理沙 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,98,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|十六夜咲夜,博丽灵梦 × 雾雨魔理沙 × 十六夜咲夜,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,98,,cn:02:cp:name:博丽灵梦|比那名居天子,博丽灵梦 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,98,,cn:02:cp:name:圣白莲|丰聪耳神子|秦心,圣白莲 × 丰聪耳神子 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,102,,cn:02:cp:name:博丽灵梦|秦心,博丽灵梦 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,102,,cn:02:cp:name:魂魄妖梦|西行寺幽幽子|魂魄妖忌,魂魄妖梦 × 西行寺幽幽子 × 魂魄妖忌,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,102,,cn:02:cp:name:魂魄妖忌|森近霖之助,魂魄妖忌 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,102,,cn:02:cp:name:魅魔|神绮,魅魔 × 神绮,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,102,,cn:02:cp:name:绵月丰姬|绵月依姬,绵月丰姬 × 绵月依姬,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,107,,cn:02:cp:name:博丽灵梦|琪露诺,博丽灵梦 × 琪露诺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,107,,cn:02:cp:name:博丽灵梦|八云紫|伊吹萃香,博丽灵梦 × 八云紫 × 伊吹萃香,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,107,,cn:02:cp:name:上白泽慧音|森近霖之助,上白泽慧音 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,107,,cn:02:cp:name:封兽鵺|二岩猯藏,封兽鵺 × 二岩猯藏,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:博丽灵梦|十六夜咲夜,博丽灵梦 × 十六夜咲夜,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:博丽灵梦|茨木华扇,博丽灵梦 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:雾雨魔理沙|魅魔,雾雨魔理沙 × 魅魔,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:大妖精|琪露诺|蕾迪霍瓦特洛克,大妖精 × 琪露诺 × 蕾迪·霍瓦特洛克,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:寅丸星|圣白莲,寅丸星 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:苏我屠自古|丰聪耳神子,苏我屠自古 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,111,,cn:02:cp:name:森近霖之助|无名的读书妖怪朱鹭子,森近霖之助 × 无名的读书妖怪（朱鹭子）,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:雾雨魔理沙|芙兰朵露斯卡蕾特|爱丽丝玛格特洛依德,雾雨魔理沙 × 芙兰朵露·斯卡蕾特 × 爱丽丝·玛格特洛依德,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:琪露诺|洩矢诹访子,琪露诺 × 洩矢诹访子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:芙兰朵露斯卡蕾特|射命丸文,芙兰朵露·斯卡蕾特 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:八云紫|八意永琳|八坂神奈子,八云紫 × 八意永琳 × 八坂神奈子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:八云紫|比那名居天子,八云紫 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:八云紫|宇佐见莲子|玛艾露贝莉赫恩,八云紫 × 宇佐见莲子 × 玛艾露贝莉·赫恩,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:伊吹萃香|星熊勇仪,伊吹萃香 × 星熊勇仪,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:多多良小伞|赤蛮奇,多多良小伞 × 赤蛮奇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,118,,cn:02:cp:name:霍青娥|茨木华扇,霍青娥 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|芙兰朵露斯卡蕾特,博丽灵梦 × 雾雨魔理沙 × 芙兰朵露·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:博丽灵梦|蕾米莉亚斯卡蕾特|八云紫,博丽灵梦 × 蕾米莉亚·斯卡蕾特 × 八云紫,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:红美铃|十六夜咲夜|芙兰朵露斯卡蕾特,红美铃 × 十六夜咲夜 × 芙兰朵露·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:西行寺幽幽子|八云蓝|八云紫,西行寺幽幽子 × 八云蓝 × 八云紫,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:魂魄妖忌|云山|森近霖之助,魂魄妖忌 × 云山 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:铃仙优昙华院因幡|八意永琳|蓬莱山辉夜,铃仙·优昙华院·因幡 × 八意永琳 × 蓬莱山辉夜,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:小野塚小町|茨木华扇,小野塚小町 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:东风谷早苗|洩矢诹访子,东风谷早苗 × 洩矢诹访子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:琪斯美|黑谷山女,琪斯美 × 黑谷山女,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,127,,cn:02:cp:name:云居一轮|村纱水蜜,云居一轮 × 村纱水蜜,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|蕾米莉亚斯卡蕾特,博丽灵梦 × 雾雨魔理沙 × 蕾米莉亚·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:红美铃|魂魄妖梦|铃仙优昙华院因幡,红美铃 × 魂魄妖梦 × 铃仙·优昙华院·因幡,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:西行寺幽幽子|魂魄妖忌,西行寺幽幽子 × 魂魄妖忌,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:八云紫|森近霖之助,八云紫 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:伊吹萃香|星熊勇仪|茨木华扇,伊吹萃香 × 星熊勇仪 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:因幡帝|铃仙优昙华院因幡|八意永琳,因幡帝 × 铃仙·优昙华院·因幡 × 八意永琳,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:键山雏|水桥帕露西,键山雏 × 水桥帕露西,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:古明地觉|火焰猫燐,古明地觉 × 火焰猫燐,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:圣白莲|封兽鵺,圣白莲 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,137,,cn:02:cp:name:霍青娥|丰聪耳神子,霍青娥 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:博丽灵梦|博丽灵梦,博丽灵梦 × 博丽灵梦,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|帕秋莉诺蕾姬,博丽灵梦 × 雾雨魔理沙 × 帕秋莉·诺蕾姬,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:博丽灵梦|蕾米莉亚斯卡蕾特|芙兰朵露斯卡蕾特,博丽灵梦 × 蕾米莉亚·斯卡蕾特 × 芙兰朵露·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:博丽灵梦|明罗,博丽灵梦 × 明罗,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:博丽灵梦|森近霖之助,博丽灵梦 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:露米娅|琪露诺,露米娅 × 琪露诺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:琪露诺|蕾米莉亚斯卡蕾特,琪露诺 × 蕾米莉亚·斯卡蕾特,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:伊吹萃香|茨木华扇,伊吹萃香 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:莉格露奈特巴格|米斯蒂娅萝蕾拉,莉格露·奈特巴格 × 米斯蒂娅·萝蕾拉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:铃仙优昙华院因幡|蓬莱山辉夜|藤原妹红,铃仙·优昙华院·因幡 × 蓬莱山辉夜 × 藤原妹红,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:古明地觉|灵乌路空,古明地觉 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:圣白莲|命莲,圣白莲 × 命莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:若鹭姬|今泉影狼,若鹭姬 × 今泉影狼,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,147,,cn:02:cp:name:雪|舞,雪 × 舞,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,161,,cn:02:cp:name:博丽灵梦|雾雨魔理沙|伊吹萃香,博丽灵梦 × 雾雨魔理沙 × 伊吹萃香,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
