region,round,round_label,character_canonical,character_name_cn,character_name_jp,music_canonical,music_name_cn,music_name_jp,association_source,character_rank,character_equal_rank,character_old_2_1_rank,character_points,character_old_2_1_points,character_primary_count,character_secondary_count,character_other_count,character_selection_count,character_ballots,character_primary_rate,character_secondary_rate,character_top2_rate,character_selection_rate,character_male_rate,character_female_rate,character_other_gender_rate,character_under20_rate,character_overall_male_rate,character_overall_female_rate,character_overall_other_gender_rate,music_rank,music_equal_rank,music_points,music_primary_count,music_secondary_count,music_selection_count,music_ballots,music_primary_rate,music_selection_rate,music_comment_count,music_arrangement_count,music_arrangement_cumulative_count,music_undated_arrangement_count,music_arrangement_total_count
cn,1,CN1,犬走椛,犬走椛,犬走 椛,falloffall,Fall of Fall ～ 秋意渐浓之瀑,フォールオブフォール　～ 秋めく滝,local_music_merged.mapped_characters_json,35,35,,186.0,,27.0,,132.0,159.0,6365,0.16981132075471697,,,0.02498036135113904,,,,,,,,53,53,195.0,24.0,,195.0,6105.0,0.12307692307692308,0.03194103194103194,,,,,1554.0
cn,1,CN1,八意永琳,八意永琳,八意 永琳,voyage1969,Voyage1969,ヴォヤージュ1969,local_music_merged.mapped_characters_json,35,35,,178.0,,19.0,,140.0,159.0,6365,0.11949685534591195,,,0.02498036135113904,,,,,,,,89,89,85.0,6.0,,85.0,6105.0,0.07058823529411765,0.013923013923013924,,,,,1080.0
cn,1,CN1,八意永琳,八意永琳,八意 永琳,voyage1970,Voyage1970,ヴォヤージュ1970,local_music_merged.mapped_characters_json,35,35,,178.0,,19.0,,140.0,159.0,6365,0.11949685534591195,,,0.02498036135113904,,,,,,,,118,118,41.0,2.0,,41.0,6105.0,0.04878048780487805,0.0067158067158067155,,,,,275.0
cn,1,CN1,火焰猫燐,火焰猫燐,火焔猫 燐,废狱摇篮曲,废狱摇篮曲,廃獄ララバイ,local_music_merged.mapped_characters_json,39,39,,140.0,,9.0,,122.0,131.0,6365,0.06870229007633588,,,0.020581304006284367,,,,,,,,24,24,344.0,45.0,,344.0,6105.0,0.1308139534883721,0.05634725634725635,,,,,906.0
cn,1,CN1,橙,橙,橙,远野幻想物语,远野幻想物语,遠野幻想物語,local_music_merged.mapped_characters_json,39,39,,142.0,,11.0,,120.0,131.0,6365,0.08396946564885496,,,0.020581304006284367,,,,,,,,27,27,307.0,28.0,,307.0,6105.0,0.09120521172638436,0.05028665028665029,,,,,1274.0
cn,1,CN1,火焰猫燐,火焰猫燐,火焔猫 燐,尸体旅行,尸体旅行 ～ Be of good cheer!,死体旅行　～ Be of good cheer!,local_music_merged.mapped_characters_json,39,39,,140.0,,9.0,,122.0,131.0,6365,0.06870229007633588,,,0.020581304006284367,,,,,,,,81,81,99.0,3.0,,99.0,6105.0,0.030303030303030304,0.016216216216216217,,,,,1177.0
cn,1,CN1,橙,橙,橙,凋叶棕,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),local_music_merged.mapped_characters_json,39,39,,142.0,,11.0,,120.0,131.0,6365,0.08396946564885496,,,0.020581304006284367,,,,,,,,167,167,23.0,0.0,,23.0,6105.0,0.0,0.0037674037674037676,,,,,1160.0
cn,1,CN1,水桥帕露西,水桥帕露西,水橋 パルスィ,绿眼的嫉妒,绿眼的嫉妒,緑眼のジェラシー,local_music_merged.mapped_characters_json,44,44,,141.0,,17.0,,107.0,124.0,6365,0.13709677419354838,,,0.0194815396700707,,,,,,,,52,52,197.0,22.0,,197.0,6105.0,0.1116751269035533,0.03226863226863227,,,,,1131.0
cn,1,CN1,水桥帕露西,水桥帕露西,水橋 パルスィ,阻绝人迹之桥,阻绝人迹之桥,渡る者の途絶えた橋,local_music_merged.mapped_characters_json,44,44,,141.0,,17.0,,107.0,124.0,6365,0.13709677419354838,,,0.0194815396700707,,,,,,,,186,186,16.0,0.0,,16.0,6105.0,0.0,0.002620802620802621,,,,,519.0
cn,1,CN1,河城荷取,河城荷取,河城 にとり,芥川龙之介的河童,芥川龙之介的河童 ～ Candid Friend,芥川龍之介の河童　～ Candid Friend,local_music_merged.mapped_characters_json,46,46,,133.0,,17.0,,99.0,116.0,6365,0.14655172413793102,,,0.018224666142969363,,,,,,,,48,48,215.0,19.0,,215.0,6105.0,0.08837209302325581,0.03521703521703522,,,,,1600.0
cn,1,CN1,永江衣玖,永江衣玖,永江 衣玖,黑海中的绯红,黑海中的绯红 ～ Legendary Fish,黒い海に紅く　～ Legendary Fish,local_music_merged.mapped_characters_json,47,47,,127.0,,16.0,,95.0,111.0,6365,0.14414414414414414,,,0.01743912018853103,,,,,,,,115,115,45.0,4.0,,45.0,6105.0,0.08888888888888889,0.007371007371007371,,,,,262.0
cn,1,CN1,星熊勇仪,星熊勇仪,星熊 勇儀,漫游旧地狱街道,漫游旧地狱街道,旧地獄街道を行く,local_music_merged.mapped_characters_json,48,48,,120.0,,12.0,,96.0,108.0,6365,0.1111111111111111,,,0.01696779261586803,,,,,,,,42,42,229.0,14.0,,229.0,6105.0,0.0611353711790393,0.03751023751023751,,,,,698.0
cn,1,CN1,星熊勇仪,星熊勇仪,星熊 勇儀,大江山的花之酒宴,大江山的花之酒宴,華のさかづき大江山,local_music_merged.mapped_characters_json,48,48,,120.0,,12.0,,96.0,108.0,6365,0.1111111111111111,,,0.01696779261586803,,,,,,,,64,64,134.0,10.0,,134.0,6105.0,0.07462686567164178,0.02194922194922195,,,,,669.0
cn,1,CN1,八坂神奈子,八坂神奈子,八坂 神奈子,神圣庄严的古战场,神圣庄严的古战场 ～ Suwa Foughten Field,神さびた古戦場　～ Suwa Foughten Field,local_music_merged.mapped_characters_json,50,50,,109.0,,9.0,,91.0,100.0,6365,0.09,,,0.015710919088766692,,,,,,,,33,33,258.0,21.0,,258.0,6105.0,0.08139534883720931,0.04226044226044226,,,,,1257.0
cn,1,CN1,姬海棠果,姬海棠果,姫海棠 はたて,妖怪之山,妖怪之山 ～ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,local_music_merged.mapped_characters_json,52,52,,105.0,,8.0,,89.0,97.0,6365,0.08247422680412371,,,0.015239591516103691,,,,,,,,25,25,329.0,46.0,,329.0,6105.0,0.1398176291793313,0.05389025389025389,,,,,1298.0
cn,1,CN1,米斯蒂娅萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,夜雀的歌声,夜雀的歌声 ～ Night Bird,夜雀の歌声　～ Night Bird,local_music_merged.mapped_characters_json,56,56,,98.0,,16.0,,66.0,82.0,6365,0.1951219512195122,,,0.012882953652788688,,,,,,,,98,98,71.0,4.0,,71.0,6105.0,0.056338028169014086,0.01162981162981163,,,,,802.0
cn,1,CN1,米斯蒂娅萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,已经只能听见歌声了,已经只能听见歌声了,もう歌しか聞こえない,local_music_merged.mapped_characters_json,56,56,,98.0,,16.0,,66.0,82.0,6365,0.1951219512195122,,,0.012882953652788688,,,,,,,,106,106,58.0,4.0,,58.0,6105.0,0.06896551724137931,0.0095004095004095,,,,,1204.0
cn,1,CN1,大妖精,大妖精,大妖精,lunateelf,Lunate Elf,ルーネイトエルフ,local_music_merged.mapped_characters_json,58,58,,78.0,,8.0,,62.0,70.0,6365,0.11428571428571428,,,0.010997643362136685,,,,,,,,177,177,19.0,2.0,,19.0,6105.0,0.10526315789473684,0.0031122031122031123,,,,,1000.0
cn,1,CN1,苏我屠自古,苏我屠自古,蘇我 屠自古,梦殿大祀庙,梦殿大祀庙,夢殿大祀廟,local_music_merged.mapped_characters_json,62,62,,66.0,,7.0,,52.0,59.0,6365,0.11864406779661017,,,0.009269442262372349,,,,,,,,126,126,38.0,1.0,,38.0,6105.0,0.02631578947368421,0.0062244062244062245,,,,,364.0
cn,1,CN1,村纱水蜜,村纱水蜜,村紗 水蜜,captainmurasa,Captain Murasa,キャプテン・ムラサ,local_music_merged.mapped_characters_json,63,63,,66.0,,11.0,,44.0,55.0,6365,0.2,,,0.00864100549882168,,,,,,,,167,167,23.0,2.0,,23.0,6105.0,0.08695652173913043,0.0037674037674037676,,,,,861.0
cn,1,CN1,宫古芳香,宫古芳香,宮古 芳香,rigidparadise,Rigid Paradise,リジッドパラダイス,local_music_merged.mapped_characters_json,64,64,,60.0,,7.0,,46.0,53.0,6365,0.1320754716981132,,,0.008326787117046347,,,,,,,,154,154,26.0,0.0,,26.0,6105.0,0.0,0.004258804258804259,,,,,766.0
cn,1,CN1,梅蒂欣梅兰可莉,梅蒂欣·梅兰可莉,メディスン・メランコリー,剧毒身体,剧毒身体 ～ Forsaken Doll,ポイズンボディ　～ Forsaken Doll,local_music_merged.mapped_characters_json,65,65,,56.0,,7.0,,42.0,49.0,6365,0.14285714285714285,,,0.007698350353495679,,,,,,,,239,239,9.0,1.0,,9.0,6105.0,0.1111111111111111,0.0014742014742014742,,,,,459.0
cn,1,CN1,寅丸星,寅丸星,寅丸 星,虎纹的毘沙门天,虎纹的毘沙门天,虎柄の毘沙門天,local_music_merged.mapped_characters_json,67,67,,43.0,,3.0,,37.0,40.0,6365,0.075,,,0.006284367635506678,,,,,,,,121,121,40.0,1.0,,40.0,6105.0,0.025,0.006552006552006552,,,,,660.0
cn,1,CN1,娜兹玲,娜兹玲,ナズーリン,小小的贤将,小小的贤将,小さな小さな賢将,local_music_merged.mapped_characters_json,68,68,,45.0,,6.0,,33.0,39.0,6365,0.15384615384615385,,,0.00612725844461901,,,,,,,,182,182,17.0,1.0,,17.0,6105.0,0.058823529411764705,0.0027846027846027844,,,,,689.0
cn,1,CN1,二岩猯藏,二岩猯藏,二ッ岩 マミゾウ,佐渡的二岩,佐渡的二岩,佐渡の二ッ岩,local_music_merged.mapped_characters_json,69,69,,41.0,,4.0,,33.0,37.0,6365,0.10810810810810811,,,0.005813040062843677,,,,,,,,93,93,75.0,4.0,,75.0,6105.0,0.05333333333333334,0.012285012285012284,,,,,667.0
cn,1,CN1,幽谷响子,幽谷响子,幽谷 響子,门前的妖怪小姑娘,门前的妖怪小姑娘,門前の妖怪小娘,local_music_merged.mapped_characters_json,71,71,,39.0,,3.0,,33.0,36.0,6365,0.08333333333333333,,,0.005655930871956009,,,,,,,,281,281,5.0,0.0,,5.0,6105.0,0.0,0.000819000819000819,,,,,291.0
cn,1,CN1,露娜萨普莉兹姆利巴,露娜萨·普莉兹姆利巴,ルナサ・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,72,72,,35.0,,5.0,,25.0,30.0,6365,0.16666666666666666,,,0.004713275726630008,,,,,,,,13,13,651.0,99.0,,651.0,6105.0,0.15207373271889402,0.10663390663390664,,,,,2028.0
cn,1,CN1,秋静叶,秋静叶,秋 静葉,眷爱众生之神,眷爱众生之神 ～ Romantic Fall,人恋し神様　～ Romantic Fall,local_music_merged.mapped_characters_json,72,72,,31.0,,1.0,,29.0,30.0,6365,0.03333333333333333,,,0.004713275726630008,,,,,,,,121,121,40.0,5.0,,40.0,6105.0,0.125,0.006552006552006552,,,,,706.0
cn,1,CN1,莉莉卡普莉兹姆利巴,莉莉卡·普莉兹姆利巴,リリカ・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,74,74,,31.0,,3.0,,25.0,28.0,6365,0.10714285714285714,,,0.004399057344854674,,,,,,,,13,13,651.0,99.0,,651.0,6105.0,0.15207373271889402,0.10663390663390664,,,,,2028.0
cn,1,CN1,秋穰子,秋穰子,秋 穣子,会受稻田姬的斥责啦,会受稻田姬的斥责啦,稲田姫様に叱られるから,local_music_merged.mapped_characters_json,74,74,,30.0,,2.0,,26.0,28.0,6365,0.07142857142857142,,,0.004399057344854674,,,,,,,,82,82,96.0,4.0,,96.0,6105.0,0.041666666666666664,0.015724815724815724,,,,,1155.0
cn,1,CN1,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,74,74,,34.0,,6.0,,22.0,28.0,6365,0.21428571428571427,,,0.004399057344854674,,,,,,,,138,138,31.0,3.0,,31.0,6105.0,0.0967741935483871,0.005077805077805078,,,,,266.0
cn,1,CN1,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,74,74,,34.0,,6.0,,22.0,28.0,6365,0.21428571428571427,,,0.004399057344854674,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,314.0
cn,1,CN1,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,74,74,,34.0,,6.0,,22.0,28.0,6365,0.21428571428571427,,,0.004399057344854674,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,184.0
cn,1,CN1,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,74,74,,34.0,,6.0,,22.0,28.0,6365,0.21428571428571427,,,0.004399057344854674,,,,,,,,270,270,6.0,0.0,,6.0,6105.0,0.0,0.0009828009828009828,,,,,276.0
cn,1,CN1,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,妖精灿烂的样子,妖精灿烂的样子,妖精燦々として,local_music_merged.mapped_characters_json,74,74,,34.0,,6.0,,22.0,28.0,6365,0.21428571428571427,,,0.004399057344854674,,,,,,,,329,329,2.0,0.0,,2.0,6105.0,0.0,0.0003276003276003276,,,,,95.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,138,138,31.0,3.0,,31.0,6105.0,0.0967741935483871,0.005077805077805078,,,,,266.0
cn,1,CN1,莉格露奈特巴格,莉格露·奈特巴格,リグル・ナイトバグ,蠢蠢的秋月,蠢蠢的秋月 ～ Mooned Insect,蠢々秋月　～ Mooned Insect,local_music_merged.mapped_characters_json,78,78,,23.0,,1.0,,21.0,22.0,6365,0.045454545454545456,,,0.0034564021995286726,,,,,,,,138,138,31.0,0.0,,31.0,6105.0,0.0,0.005077805077805078,,,,,1148.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,314.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,184.0
cn,1,CN1,黑谷山女,黑谷山女,黒谷 ヤマメ,被封印的妖怪,被封印的妖怪 ～ Lost Place,封じられた妖怪　～ Lost Place,local_music_merged.mapped_characters_json,78,78,,22.0,,0.0,,22.0,22.0,6365,0.0,,,0.0034564021995286726,,,,,,,,231,231,10.0,0.0,,10.0,6105.0,0.0,0.001638001638001638,,,,,459.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,270,270,6.0,0.0,,6.0,6105.0,0.0,0.0009828009828009828,,,,,276.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,桑尼米尔克的红雾异变,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,346,346,1.0,0.0,,1.0,6105.0,0.0,0.0001638001638001638,,,,,64.0
cn,1,CN1,桑尼米尔克,桑尼米尔克,サニーミルク,sunnyrutileflection,Sunny Rutile Flection,サニールチルフレクション,local_music_merged.mapped_characters_json,78,78,,24.0,,2.0,,20.0,22.0,6365,0.09090909090909091,,,0.0034564021995286726,,,,,,,,372,372,0.0,0.0,,0.0,6105.0,,0.0,,,,,170.0
cn,1,CN1,露娜切露德,露娜切露德,ルナチャイルド,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,82,82,,23.0,,2.0,,19.0,21.0,6365,0.09523809523809523,,,0.0032992930086410055,,,,,,,,138,138,31.0,3.0,,31.0,6105.0,0.0967741935483871,0.005077805077805078,,,,,266.0
cn,1,CN1,露娜切露德,露娜切露德,ルナチャイルド,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,82,82,,23.0,,2.0,,19.0,21.0,6365,0.09523809523809523,,,0.0032992930086410055,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,314.0
cn,1,CN1,露娜切露德,露娜切露德,ルナチャイルド,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,82,82,,23.0,,2.0,,19.0,21.0,6365,0.09523809523809523,,,0.0032992930086410055,,,,,,,,186,186,16.0,1.0,,16.0,6105.0,0.0625,0.002620802620802621,,,,,184.0
cn,1,CN1,露娜切露德,露娜切露德,ルナチャイルド,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,82,82,,23.0,,2.0,,19.0,21.0,6365,0.09523809523809523,,,0.0032992930086410055,,,,,,,,270,270,6.0,0.0,,6.0,6105.0,0.0,0.0009828009828009828,,,,,276.0
cn,1,CN1,露娜切露德,露娜切露德,ルナチャイルド,因夜失眠,因夜失眠,夜だから眠れない,local_music_merged.mapped_characters_json,82,82,,23.0,,2.0,,19.0,21.0,6365,0.09523809523809523,,,0.0032992930086410055,,,,,,,,311,311,3.0,0.0,,3.0,6105.0,0.0,0.0004914004914004914,,,,,155.0
cn,1,CN1,梅露兰普莉兹姆利巴,梅露兰·普莉兹姆利巴,メルラン・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,86,86,,19.0,,1.0,,17.0,18.0,6365,0.05555555555555555,,,0.0028279654359780046,,,,,,,,13,13,651.0,99.0,,651.0,6105.0,0.15207373271889402,0.10663390663390664,,,,,2028.0
cn,1,CN1,琪斯美,琪斯美,キスメ,昏暗的风穴,昏暗的风穴,暗闇の風穴,local_music_merged.mapped_characters_json,86,86,,21.0,,3.0,,15.0,18.0,6365,0.16666666666666666,,,0.0028279654359780046,,,,,,,,154,154,26.0,3.0,,26.0,6105.0,0.11538461538461539,0.004258804258804259,,,,,583.0
cn,1,CN1,云居一轮,云居一轮,雲居 一輪,守旧老爹与前卫少女,守旧老爹与前卫少女,時代親父とハイカラ少女,local_music_merged.mapped_characters_json,89,89,,19.0,,2.0,,15.0,17.0,6365,0.11764705882352941,,,0.002670856245090338,,,,,,,,372,372,0.0,0.0,,0.0,6105.0,,0.0,,,,,340.0
cn,2,CN2,博丽灵梦,博丽灵梦,博麗 霊夢,春色小径,春色小径 ～ Colorful Path,春色小径　～ Colorful Path,local_music_merged.mapped_characters_json,1,1,,1998.0,,458.0,,1082.0,1540.0,5908,0.2974025974025974,,,0.26066350710900477,,,,,,,,79,79,107.0,9.0,,107.0,5814.0,0.08411214953271028,0.018403852769177848,,110.0,478.0,2.0,1135.0
cn,2,CN2,博丽灵梦,博丽灵梦,博麗 霊夢,东方妖恋谈,东方妖恋谈,東方妖恋談,local_music_merged.mapped_characters_json,1,1,,1998.0,,458.0,,1082.0,1540.0,5908,0.2974025974025974,,,0.26066350710900477,,,,,,,,97,97,74.0,10.0,,74.0,5814.0,0.13513513513513514,0.012727898176814585,,35.0,155.0,4.0,392.0
cn,2,CN2,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,恋色masterspark,恋色Master spark（恋色Magic）,恋色マスタースパーク（恋色マジック）,local_music_merged.mapped_characters_json,2,2,,1386.0,,331.0,,724.0,1055.0,5908,0.3137440758293839,,,0.17857142857142858,,,,,,,,18,18,396.0,82.0,,396.0,5814.0,0.20707070707070707,0.06811145510835913,,353.0,1977.0,16.0,4193.0
cn,2,CN2,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,星之器,星之器 ～ Casket of Star,星の器　～ Casket of Star,local_music_merged.mapped_characters_json,2,2,,1386.0,,331.0,,724.0,1055.0,5908,0.3137440758293839,,,0.17857142857142858,,,,,,,,76,76,111.0,9.0,,111.0,5814.0,0.08108108108108109,0.019091847265221878,,72.0,341.0,1.0,947.0
cn,2,CN2,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,orientaldarkflight,Oriental Dark Flight,オリエンタルダークフライト,local_music_merged.mapped_characters_json,2,2,,1386.0,,331.0,,724.0,1055.0,5908,0.3137440758293839,,,0.17857142857142858,,,,,,,,272,271,6.0,0.0,,6.0,5814.0,0.0,0.0010319917440660474,,68.0,338.0,1.0,784.0
cn,2,CN2,蕾米莉亚斯卡蕾特,蕾米莉亚·斯卡蕾特,レミリア・スカーレット,献给已逝公主的七重奏,献给已逝公主的七重奏,亡き王女の為のセプテット,local_music_merged.mapped_characters_json,3,3,,1308.0,,259.0,,790.0,1049.0,5908,0.2469018112488084,,,0.17755585646580907,,,,,,,,2,2,1196.0,249.0,,1196.0,5814.0,0.20819397993311037,0.20571035431716547,,379.0,2063.0,21.0,4732.0
cn,2,CN2,八云紫,八云紫,八雲 紫,夜幕降临,夜幕降临,夜が降りてくる,local_music_merged.mapped_characters_json,4,4,,1176.0,,220.0,,736.0,956.0,5908,0.2301255230125523,,,0.16181448882870683,,,,,,,,170,170,21.0,2.0,,21.0,5814.0,0.09523809523809523,0.003611971104231166,,46.0,202.0,1.0,484.0
cn,2,CN2,西行寺幽幽子,西行寺幽幽子,西行寺 幽々子,幽雅地绽放吧墨染的樱花,幽雅地绽放吧，墨染的樱花 ～ Border of Life,幽雅に咲かせ、墨染の桜　～ Border of Life,local_music_merged.mapped_characters_json,5,5,,1212.0,,271.0,,670.0,941.0,5908,0.2879914984059511,,,0.15927555856465808,,,,,,,,1,1,1341.0,319.0,,1341.0,5814.0,0.23788217747949292,0.2306501547987616,,204.0,1388.0,9.0,2950.0
cn,2,CN2,西行寺幽幽子,西行寺幽幽子,西行寺 幽々子,死灵的夜樱,死灵的夜樱,死霊の夜桜,local_music_merged.mapped_characters_json,5,5,,1212.0,,271.0,,670.0,941.0,5908,0.2879914984059511,,,0.15927555856465808,,,,,,,,75,75,112.0,11.0,,112.0,5814.0,0.09821428571428571,0.019263845889232887,,99.0,229.0,4.0,801.0
