query,page,position,bv,url,title,author,published_date_display,published_date,date_precision,view_display,view_snapshot,danmaku_display,danmaku_snapshot,duration,content_category,poll_region_alignment,character_mentions_cn,observed_at,coverage_note
东方 瑞灵 人气投票,1,37,BV1jvgM6mEdn,https://www.bilibili.com/video/BV1jvgM6mEdn/,盘点历年在人气投票中击退了小五的幻想乡少女们,轻舞Official,08-15,2026-08-15,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,古明地觉;宫出口瑞灵,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 瑞灵 人气投票,1,38,BV1WD3Q6JEVK,https://www.bilibili.com/video/BV1WD3Q6JEVK/,盘点历年在人气投票击退了天子的幻想乡少女们,纯粹的不良天人,08-02,2026-08-02,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,比那名居天子;宫出口瑞灵,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 瑞灵 人气投票,1,39,BV1XT4y1Z7Sf,https://www.bilibili.com/video/BV1XT4y1Z7Sf/,【东方】考古十多年前的投票！第1回东方Project人气投票排名结果！灵梦不是第一,紫风神十七岁,2021-10-05,2021-10-05,day,,,,,,result_or_ranking,jp_poll,博丽灵梦;宫出口瑞灵,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 瑞灵 人气投票,1,40,BV1Ms8i6oEJK,https://www.bilibili.com/video/BV1Ms8i6oEJK/,东方华心传，秦心 vs 神子,幽紫kk-二色幽紫蝶,08-21,2026-08-21,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,宫出口瑞灵;丰聪耳神子;秦心,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 瑞灵 人气投票,1,41,BV1JF411b75D,https://www.bilibili.com/video/BV1JF411b75D/,【东方风Arrange】宫出口瑞灵角色曲 Breaking the Chains of Spiritual Hell ~ Jailbreak King,北燐_,2022-03-03,2022-03-03,day,,,,,,character_search_candidate,cn_platform_context,宫出口瑞灵,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 瑞灵 人气投票,1,42,BV1eHhzz8E2g,https://www.bilibili.com/video/BV1eHhzz8E2g/,恭喜宫出口瑞灵荣获第21届东方人气投票一位,宮出口神子,2025-08-30,2025-08-30,day,,,,,,result_or_ranking,region_unspecified,宫出口瑞灵,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,1,BV1nwhqzvEHd,https://www.bilibili.com/video/BV1nwhqzvEHd/,第21回东方Project人气投票 人妖部门,伊吹小秋,2025-08-30,2025-08-30,day,9.1万,91000,2728,2728,20:51,result_or_ranking,jp_poll,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,2,BV1znQdYtEnp,https://www.bilibili.com/video/BV1znQdYtEnp/,人猿也能懂的东方人气投票怎么投,莨木原,2025-03-19,2025-03-19,day,1.4万,14000,0,0,02:22,support_or_mobilization,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,4,BV1TcbS6oE23,https://www.bilibili.com/video/BV1TcbS6oE23/,【灵长新益京BGM】寄世界于偶像 ～ Idoratrize World,殇韵月风,08-16,2026-08-16,day_inferred_current_year,14.5万,145000,1369,1369,05:20,character_search_candidate,cn_platform_context,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,5,BV1qV8M6hEt5,https://www.bilibili.com/video/BV1qV8M6hEt5/,【东方新闻速报】没法给冴月麟投票，人气投票规则与常见问题节选,Zihao-雾湖之光,08-21,2026-08-21,day_inferred_current_year,1.4万,14000,5,5,00:54,rules_or_discussion,region_unspecified,冴月麟;神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,6,BV1SVhkzaEDZ,https://www.bilibili.com/video/BV1SVhkzaEDZ/,【东方Project】第21回东方人气投票 音乐部门 TOP50 + 推荐曲 速报版,阿布苏卡,2025-08-31,2025-08-31,day,3.0万,30000,760,760,01:00:00,result_or_ranking,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,7,BV1m54y1t7yA,https://www.bilibili.com/video/BV1m54y1t7yA/,【东方Project 】最强全角色排行榜 TOP100！！！,猫南北走东西,2021-04-08,2021-04-08,day,4.3万,43000,386,386,06:50,character_search_candidate,cn_platform_context,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,8,BV1Hu8k6wEzC,https://www.bilibili.com/video/BV1Hu8k6wEzC/,花钱买人气，不只是“变质”那么简单【神骑电台·07】,拒绝神绮99次,昨天,2026-08-22,day_relative,6214,6214,10,10,02:47,character_search_candidate,cn_platform_context,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,9,BV1bx411K7aW,https://www.bilibili.com/video/BV1bx411K7aW/,[联合投票向]国人最喜欢的东方CP排行,疾風醬,2014-09-09,2014-09-09,day,14.4万,144000,1.0万,10000,09:53,character_search_candidate,cn_platform_context,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,10,BV1JZ421L7gx,https://www.bilibili.com/video/BV1JZ421L7gx/,第20回东方Project人气投票 人妖部门,伊吹小秋,2024-08-24,2024-08-24,day,11.4万,114000,3622,3622,21:17,result_or_ranking,jp_poll,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,11,BV1Vg4y1v7Te,https://www.bilibili.com/video/BV1Vg4y1v7Te/,【東方MMD】2020版 東方第16回人气投票結果,吃瓜看戏龙神,2020-06-26,2020-06-26,day,9.0万,90000,1935,1935,10:09,meme_or_derivative,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
