id,index,first,c1,c2,c3,total,ratio,g1,g2,g3,c1ratio,c2ratio,c3ratio,c1name,c2name,c3name,g0,g1ratio,g2ratio,g3ratio,g0ratio
855,447,0,2,102,137,1,0,0,0,0,0,0,0,雾雨魔理沙,魅魔,森近霖之助,1,0,0,0,100
837,447,0,2,37,0,1,0,0,0,0,1,1,0,雾雨魔理沙,风见幽香,-,1,0,0,0,100
537,447,0,36,37,49,1,0,0,1,0,0,0,1,梅蒂欣·梅兰可莉,风见幽香,比那名居天子,0,0,100,0,0
875,447,0,6,31,49,1,0,0,0,0,0,0,1,红美铃,铃仙·优昙华院·因幡,比那名居天子,1,0,0,0,100
686,447,0,3,126,127,1,0,0,0,0,1,0,1,露米娅,梦月,幻月,1,0,0,0,100
1036,447,0,9,10,21,1,0,1,0,0,1,1,0,十六夜咲夜,蕾米莉亚·斯卡蕾特,西行寺幽幽子,0,100,0,0,0
227,447,0,67,68,88,1,0,0,0,0,0,0,0,大鲶鱼,非想天则,绿巨人,1,0,0,0,100
978,447,0,20,38,0,1,0,0,1,0,0,1,0,魂魄妖梦,小野塚小町,-,0,0,100,0,0
764,447,0,6,8,11,1,0,0,0,0,0,0,0,红美铃,帕秋莉·诺蕾姬,芙兰朵露·斯卡蕾特,1,0,0,0,100
851,447,0,85,86,0,1,0,0,1,0,1,0,0,少名针妙丸,堀川雷鼓,-,0,0,100,0,0
514,447,0,5,12,22,1,0,0,1,0,0,0,0,琪露诺,冴月麟,八云蓝,0,0,100,0,0
509,447,0,39,98,100,1,0,0,0,1,0,0,1,四季映姬·亚玛萨那度,克劳恩皮丝,赫卡提亚·拉碧斯拉祖利,0,0,0,100,0
329,447,0,179,180,185,1,0,0,0,0,0,0,0,毛玉,妖精（含持花妖精，僵尸妖精）,阴阳玉,1,0,0,0,100
702,447,0,2,98,0,1,0,1,0,0,1,0,0,雾雨魔理沙,克劳恩皮丝,-,0,100,0,0,0
889,447,0,179,182,184,1,0,0,0,0,0,0,0,毛玉,怨灵,幽灵,1,0,0,0,100
1080,447,0,2,57,133,1,0,1,0,0,1,0,0,雾雨魔理沙,古明地恋,神绮,0,100,0,0,0
1075,447,0,34,49,84,1,0,0,0,1,1,0,0,藤原妹红,比那名居天子,鬼人正邪,0,0,0,100,0
824,447,0,35,54,0,1,0,0,0,0,1,1,0,射命丸文,古明地觉,-,1,0,0,0,100
679,447,0,47,59,0,1,0,0,0,0,0,1,0,洩矢诹访子,多多良小伞,-,1,0,0,0,100
90,447,0,77,87,0,1,0,0,1,0,1,0,0,秦心,宇佐见堇子,-,0,0,100,0,0
1101,447,0,20,137,0,1,0,0,0,0,0,0,0,魂魄妖梦,森近霖之助,-,1,0,0,0,100
1057,447,0,101,179,185,1,0,0,0,0,0,0,0,神玉,毛玉,阴阳玉,1,0,0,0,100
952,447,0,2,118,0,1,0,1,0,0,0,1,0,雾雨魔理沙,冈崎梦美,-,0,100,0,0,0
635,447,0,77,136,0,1,0,0,0,0,0,0,0,秦心,稗田阿求,-,1,0,0,0,100
427,447,0,38,39,100,1,0,0,0,1,0,0,0,小野塚小町,四季映姬·亚玛萨那度,赫卡提亚·拉碧斯拉祖利,0,0,0,100,0
316,447,0,35,84,0,1,0,0,0,0,1,1,0,射命丸文,鬼人正邪,-,1,0,0,0,100
982,447,0,33,54,57,1,0,0,0,1,0,0,1,蓬莱山辉夜,古明地觉,古明地恋,0,0,0,100,0
466,447,0,1,23,39,1,0,0,1,0,1,1,1,博丽灵梦,八云紫,四季映姬·亚玛萨那度,0,0,100,0,0
460,447,0,6,145,0,1,0,0,0,0,1,1,0,红美铃,茨木华扇,-,1,0,0,0,100
900,447,0,1,42,0,1,0,1,0,0,1,1,0,博丽灵梦,键山雏,-,0,100,0,0,0
689,447,0,1,142,143,1,0,0,0,0,0,1,1,博丽灵梦,绵月丰姬,绵月依姬,1,0,0,0,100
381,447,0,100,102,125,1,0,0,0,0,0,0,0,赫卡提亚·拉碧斯拉祖利,魅魔,艾丽,1,0,0,0,100
685,447,0,37,96,0,1,0,1,0,0,1,1,0,风见幽香,哆来咪·苏伊特,-,0,100,0,0,0
49,447,0,93,119,0,1,0,0,1,0,0,0,0,尼西号,咪咪号,-,0,0,100,0,0
791,447,0,14,55,58,1,0,0,0,0,1,0,0,橙,火焰猫燐,娜兹玲,1,0,0,0,100
750,447,0,8,136,146,1,0,1,0,0,0,0,0,帕秋莉·诺蕾姬,稗田阿求,本居小铃,0,100,0,0,0
796,447,0,15,20,31,1,0,0,0,0,0,0,0,爱丽丝·玛格特洛依德,魂魄妖梦,铃仙·优昙华院·因幡,1,0,0,0,100
305,447,0,5,9,0,1,0,0,1,0,1,1,0,琪露诺,十六夜咲夜,-,0,0,100,0,0
1014,447,0,9,11,35,1,0,0,0,0,1,1,1,十六夜咲夜,芙兰朵露·斯卡蕾特,射命丸文,1,0,0,0,100
678,447,0,22,38,0,1,0,0,0,0,0,0,0,八云蓝,小野塚小町,-,1,0,0,0,100
1077,447,0,59,70,76,1,0,0,0,1,1,0,0,多多良小伞,幽谷响子,二岩猯藏,0,0,0,100,0
1067,447,0,22,44,0,1,0,0,0,0,1,1,0,八云蓝,犬走椛,-,1,0,0,0,100
231,447,0,118,120,0,1,0,1,0,0,0,0,0,冈崎梦美,留琴,-,0,100,0,0,0
527,447,0,3,49,0,1,0,1,0,0,1,0,0,露米娅,比那名居天子,-,0,100,0,0,0
423,447,0,24,78,137,1,0,0,0,0,0,0,0,魂魄妖忌,秦河胜,森近霖之助,1,0,0,0,100
916,447,0,33,56,0,1,0,0,1,0,0,1,0,蓬莱山辉夜,灵乌路空,-,0,0,100,0,0
515,447,0,34,35,59,1,0,0,1,0,0,0,0,藤原妹红,射命丸文,多多良小伞,0,0,100,0,0
918,447,0,43,68,0,1,0,0,0,0,0,0,0,河城荷取,非想天则,-,1,0,0,0,100
337,447,0,23,117,118,1,0,0,0,0,0,0,1,八云紫,北白河千百合,冈崎梦美,1,0,0,0,100
493,447,0,33,99,100,1,0,1,0,0,0,1,0,蓬莱山辉夜,纯狐,赫卡提亚·拉碧斯拉祖利,0,100,0,0,0
909,447,0,2,5,179,1,0,0,0,1,0,0,0,雾雨魔理沙,琪露诺,毛玉,0,0,0,100,0
682,447,0,160,180,184,1,0,1,0,0,0,0,0,野槌,妖精（含持花妖精，僵尸妖精）,幽灵,0,100,0,0,0
887,447,0,5,23,37,1,0,0,0,1,1,1,1,琪露诺,八云紫,风见幽香,0,0,0,100,0
18,447,0,29,31,34,1,0,1,0,0,1,0,1,上白泽慧音,铃仙·优昙华院·因幡,藤原妹红,0,100,0,0,0
915,447,0,3,20,0,1,0,1,0,0,1,1,0,露米娅,魂魄妖梦,-,0,100,0,0,0
853,447,0,4,183,0,1,0,1,0,0,1,1,0,大妖精,人偶（含上海人偶、哥利亚人偶）,-,0,100,0,0,0
393,447,0,5,54,0,1,0,1,0,0,1,0,0,琪露诺,古明地觉,-,0,100,0,0,0
637,447,0,136,137,146,1,0,0,0,0,0,0,0,稗田阿求,森近霖之助,本居小铃,1,0,0,0,100
752,447,0,45,65,0,1,0,1,0,0,0,0,0,东风谷早苗,封兽鵺,-,0,100,0,0,0
928,447,0,2,5,8,1,0,1,0,0,0,0,0,雾雨魔理沙,琪露诺,帕秋莉·诺蕾姬,0,100,0,0,0
882,447,0,97,98,99,1,0,0,1,0,0,0,0,稀神探女,克劳恩皮丝,纯狐,0,0,100,0,0
1033,447,0,37,72,0,1,0,0,1,0,0,1,0,风见幽香,霍青娥,-,0,0,100,0,0
1048,447,0,44,45,69,1,0,0,0,1,0,0,1,犬走椛,东风谷早苗,姬海棠果,0,0,0,100,0
650,447,0,48,58,59,1,0,0,1,0,1,1,0,永江衣玖,娜兹玲,多多良小伞,0,0,100,0,0
933,447,0,66,75,77,1,0,0,0,0,0,0,1,命莲,丰聪耳神子,秦心,1,0,0,0,100
334,447,0,64,177,0,1,0,0,1,0,0,0,0,圣白莲,白仙和尚,-,0,0,100,0,0
729,447,0,36,183,0,1,0,0,0,0,1,1,0,梅蒂欣·梅兰可莉,人偶（含上海人偶、哥利亚人偶）,-,1,0,0,0,100
643,447,0,35,57,0,1,0,1,0,0,1,0,0,射命丸文,古明地恋,-,0,100,0,0,0
359,447,0,15,37,133,1,0,0,1,0,0,1,1,爱丽丝·玛格特洛依德,风见幽香,神绮,0,0,100,0,0
638,447,0,35,136,137,1,0,1,0,0,1,0,0,射命丸文,稗田阿求,森近霖之助,0,100,0,0,0
182,447,0,77,86,0,1,0,0,0,0,1,1,0,秦心,堀川雷鼓,-,1,0,0,0,100
666,447,0,45,48,49,1,0,0,0,0,1,0,0,东风谷早苗,永江衣玖,比那名居天子,1,0,0,0,100
995,447,0,1,10,171,1,0,0,0,0,1,0,0,博丽灵梦,蕾米莉亚·斯卡蕾特,卓柏卡布拉,1,0,0,0,100
1012,447,0,27,37,49,1,0,0,1,0,0,0,0,莉格露·奈特巴格,风见幽香,比那名居天子,0,0,100,0,0
866,447,0,9,33,38,1,0,0,0,1,0,0,0,十六夜咲夜,蓬莱山辉夜,小野塚小町,0,0,0,100,0
544,447,0,56,57,0,1,0,0,1,0,0,0,0,灵乌路空,古明地恋,-,0,0,100,0,0
1056,447,0,23,142,0,1,0,0,0,0,1,1,0,八云紫,绵月丰姬,-,1,0,0,0,100
765,447,0,3,4,0,1,0,0,0,0,0,0,0,露米娅,大妖精,-,1,0,0,0,100
517,447,0,74,89,0,1,0,0,1,0,0,1,0,物部布都,阿菊,-,0,0,100,0,0
965,447,0,21,33,47,1,0,1,0,0,1,1,1,西行寺幽幽子,蓬莱山辉夜,洩矢诹访子,0,100,0,0,0
970,447,0,33,85,0,1,0,0,0,0,0,0,0,蓬莱山辉夜,少名针妙丸,-,1,0,0,0,100
991,447,0,1,59,0,1,0,0,1,0,1,1,0,博丽灵梦,多多良小伞,-,0,0,100,0,0
545,447,0,22,31,0,1,0,0,0,0,0,1,0,八云蓝,铃仙·优昙华院·因幡,-,1,0,0,0,100
548,447,0,8,10,15,1,0,0,0,1,0,0,0,帕秋莉·诺蕾姬,蕾米莉亚·斯卡蕾特,爱丽丝·玛格特洛依德,0,0,0,100,0
648,447,0,12,35,37,1,0,0,0,0,1,0,0,冴月麟,射命丸文,风见幽香,1,0,0,0,100
654,447,0,1,9,44,1,0,1,0,0,1,1,0,博丽灵梦,十六夜咲夜,犬走椛,0,100,0,0,0
450,447,0,1,10,15,1,0,1,0,0,1,1,1,博丽灵梦,蕾米莉亚·斯卡蕾特,爱丽丝·玛格特洛依德,0,100,0,0,0
574,447,0,9,137,0,1,0,0,1,0,1,0,0,十六夜咲夜,森近霖之助,-,0,0,100,0,0
1045,447,0,20,21,26,1,0,0,0,0,0,1,0,魂魄妖梦,西行寺幽幽子,伊吹萃香,1,0,0,0,100
732,447,0,43,51,0,1,0,0,0,0,1,0,0,河城荷取,黑谷山女,-,1,0,0,0,100
1015,447,0,55,70,0,1,0,0,0,0,0,0,0,火焰猫燐,幽谷响子,-,1,0,0,0,100
993,447,0,2,35,0,1,0,0,1,0,0,1,0,雾雨魔理沙,射命丸文,-,0,0,100,0,0
449,447,0,1,80,0,1,0,0,0,0,1,1,0,博丽灵梦,赤蛮奇,-,1,0,0,0,100
1061,447,0,52,53,84,1,0,0,0,0,0,1,0,水桥帕露西,星熊勇仪,鬼人正邪,1,0,0,0,100
500,447,0,37,126,127,1,0,1,0,0,1,0,0,风见幽香,梦月,幻月,0,100,0,0,0
508,447,0,3,23,0,1,0,1,0,0,1,1,0,露米娅,八云紫,-,0,100,0,0,0
536,447,0,28,138,0,1,0,0,0,0,1,1,0,米斯蒂娅·萝蕾拉,无名的读书妖怪（朱鹭子）,-,1,0,0,0,100
197,447,0,23,102,0,1,0,0,0,0,0,1,0,八云紫,魅魔,-,1,0,0,0,100
1089,447,0,9,84,0,1,0,0,1,0,1,1,0,十六夜咲夜,鬼人正邪,-,0,0,100,0,0
1066,447,0,1,2,21,1,0,1,0,0,1,1,0,博丽灵梦,雾雨魔理沙,西行寺幽幽子,0,100,0,0,0
158,447,0,1,11,20,1,0,0,0,0,0,0,1,博丽灵梦,芙兰朵露·斯卡蕾特,魂魄妖梦,1,0,0,0,100
1081,447,0,23,96,0,1,0,0,1,0,1,1,0,八云紫,哆来咪·苏伊特,-,0,0,100,0,0
948,447,0,180,181,0,1,0,0,1,0,0,1,0,妖精（含持花妖精，僵尸妖精）,UFO,-,0,0,100,0,0
543,447,0,52,54,0,1,0,0,1,0,0,0,0,水桥帕露西,古明地觉,-,0,0,100,0,0
623,447,0,1,2,185,1,0,1,0,0,1,0,0,博丽灵梦,雾雨魔理沙,阴阳玉,0,100,0,0,0
894,447,0,2,42,43,1,0,1,0,0,0,1,0,雾雨魔理沙,键山雏,河城荷取,0,100,0,0,0
776,447,0,10,57,0,1,0,0,1,0,1,1,0,蕾米莉亚·斯卡蕾特,古明地恋,-,0,0,100,0,0
513,447,0,9,15,98,1,0,1,0,0,1,0,0,十六夜咲夜,爱丽丝·玛格特洛依德,克劳恩皮丝,0,100,0,0,0
385,447,0,17,25,0,1,0,0,0,0,1,0,0,露娜萨·普莉兹姆利巴,蕾拉·普莉兹姆利巴,-,1,0,0,0,100
828,447,0,1,20,24,1,0,0,1,0,1,1,0,博丽灵梦,魂魄妖梦,魂魄妖忌,0,0,100,0,0
907,447,0,14,20,23,1,0,0,1,0,0,0,0,橙,魂魄妖梦,八云紫,0,0,100,0,0
94,447,0,52,52,0,1,0,0,0,0,1,1,0,水桥帕露西,水桥帕露西,-,1,0,0,0,100
1084,447,0,30,42,0,1,0,0,0,0,0,1,0,因幡帝,键山雏,-,1,0,0,0,100
1103,447,0,5,16,35,1,0,0,0,0,0,1,1,琪露诺,莉莉白,射命丸文,1,0,0,0,100
1006,447,0,8,11,21,1,0,0,0,1,0,1,0,帕秋莉·诺蕾姬,芙兰朵露·斯卡蕾特,西行寺幽幽子,0,0,0,100,0
564,447,0,82,96,150,1,0,1,0,0,0,0,0,九十九弁弁,哆来咪·苏伊特,木花咲耶姬,0,100,0,0,0
330,447,0,36,37,42,1,0,0,1,0,0,0,1,梅蒂欣·梅兰可莉,风见幽香,键山雏,0,0,100,0,0
955,447,0,2,100,0,1,0,1,0,0,1,0,0,雾雨魔理沙,赫卡提亚·拉碧斯拉祖利,-,0,100,0,0,0
709,447,0,3,4,49,1,0,0,0,0,0,0,0,露米娅,大妖精,比那名居天子,1,0,0,0,100
989,447,0,74,75,78,1,0,0,1,0,1,0,0,物部布都,丰聪耳神子,秦河胜,0,0,100,0,0
442,447,0,21,170,0,1,0,1,0,0,0,0,0,西行寺幽幽子,烟烟罗,-,0,100,0,0,0
746,447,0,5,29,34,1,0,0,0,1,0,0,1,琪露诺,上白泽慧音,藤原妹红,0,0,0,100,0
939,447,0,31,37,0,1,0,0,1,0,1,1,0,铃仙·优昙华院·因幡,风见幽香,-,0,0,100,0,0
703,447,0,29,34,87,1,0,0,1,0,0,0,0,上白泽慧音,藤原妹红,宇佐见堇子,0,0,100,0,0
850,447,0,53,145,0,1,0,1,0,0,0,1,0,星熊勇仪,茨木华扇,-,0,100,0,0,0
265,447,0,2,11,179,1,0,0,0,0,1,0,0,雾雨魔理沙,芙兰朵露·斯卡蕾特,毛玉,1,0,0,0,100
487,447,0,13,34,0,1,0,0,0,0,1,1,0,蕾蒂·霍瓦特洛克,藤原妹红,-,1,0,0,0,100
981,447,0,8,15,23,1,0,1,0,0,0,0,0,帕秋莉·诺蕾姬,爱丽丝·玛格特洛依德,八云紫,0,100,0,0,0
742,447,0,2,35,49,1,0,0,0,1,0,0,1,雾雨魔理沙,射命丸文,比那名居天子,0,0,0,100,0
277,447,0,2,8,113,1,0,1,0,0,0,0,0,雾雨魔理沙,帕秋莉·诺蕾姬,爱莲,0,100,0,0,0
264,447,0,9,48,0,1,0,0,0,0,1,1,0,十六夜咲夜,永江衣玖,-,1,0,0,0,100
649,447,0,12,126,127,1,0,0,0,0,1,1,1,冴月麟,梦月,幻月,1,0,0,0,100
803,447,0,17,20,0,1,0,0,0,0,0,1,0,露娜萨·普莉兹姆利巴,魂魄妖梦,-,1,0,0,0,100
223,447,0,34,64,0,1,0,0,0,0,0,1,0,藤原妹红,圣白莲,-,1,0,0,0,100
884,447,0,1,26,85,1,0,1,0,0,1,0,0,博丽灵梦,伊吹萃香,少名针妙丸,0,100,0,0,0
943,447,0,136,145,146,1,0,0,0,1,0,0,1,稗田阿求,茨木华扇,本居小铃,0,0,0,100,0
680,447,0,188,190,191,1,0,0,0,1,0,0,0,野铁炮,座敷童子,STG作品中没有名称的角色,0,0,0,100,0
632,447,0,40,41,44,1,0,0,0,0,0,0,0,秋静叶,秋穰子,犬走椛,1,0,0,0,100
892,447,0,75,76,77,1,0,0,0,0,0,0,0,丰聪耳神子,二岩猯藏,秦心,1,0,0,0,100
864,447,0,54,59,118,1,0,0,0,0,0,0,0,古明地觉,多多良小伞,冈崎梦美,1,0,0,0,100
369,447,0,15,52,0,1,0,0,0,0,1,1,0,爱丽丝·玛格特洛依德,水桥帕露西,-,1,0,0,0,100
65,447,0,30,94,95,1,0,1,0,0,0,0,0,因幡帝,清兰,铃瑚,0,100,0,0,0
467,447,0,23,99,0,1,0,1,0,0,0,1,0,八云紫,纯狐,-,0,100,0,0,0
1112,447,0,35,39,0,1,0,1,0,0,1,0,0,射命丸文,四季映姬·亚玛萨那度,-,0,100,0,0,0
578,447,0,57,76,77,1,0,0,0,1,0,0,1,古明地恋,二岩猯藏,秦心,0,0,0,100,0
1020,447,0,6,38,0,1,0,0,0,0,0,0,0,红美铃,小野塚小町,-,1,0,0,0,100
920,447,0,142,143,144,1,0,0,0,0,1,0,0,绵月丰姬,绵月依姬,Reisen,1,0,0,0,100
653,447,0,15,21,23,1,0,0,0,1,0,0,0,爱丽丝·玛格特洛依德,西行寺幽幽子,八云紫,0,0,0,100,0
189,447,0,60,60,0,1,0,0,0,0,0,0,0,云山,云山,-,1,0,0,0,100
942,447,0,23,26,143,1,0,0,0,1,0,0,1,八云紫,伊吹萃香,绵月依姬,0,0,0,100,0
979,447,0,1,20,0,1,0,0,1,0,1,0,0,博丽灵梦,魂魄妖梦,-,0,0,100,0,0
841,447,0,61,70,0,1,0,1,0,0,0,0,0,云居一轮,幽谷响子,-,0,100,0,0,0
747,447,0,54,84,97,1,0,0,1,0,1,1,0,古明地觉,鬼人正邪,稀神探女,0,0,100,0,0
109,447,0,6,42,0,1,0,0,0,0,0,0,0,红美铃,键山雏,-,1,0,0,0,100
966,447,0,15,42,183,1,0,0,0,1,1,0,0,爱丽丝·玛格特洛依德,键山雏,人偶（含上海人偶、哥利亚人偶）,0,0,0,100,0
404,447,0,11,134,0,1,0,1,0,0,1,1,0,芙兰朵露·斯卡蕾特,宇佐见莲子,-,0,100,0,0,0
550,447,0,21,28,79,1,0,1,0,0,0,0,0,西行寺幽幽子,米斯蒂娅·萝蕾拉,若鹭姬,0,100,0,0,0
997,447,0,45,45,0,1,0,0,0,0,1,1,0,东风谷早苗,东风谷早苗,-,1,0,0,0,100
795,447,0,45,57,77,1,0,0,0,0,1,1,0,东风谷早苗,古明地恋,秦心,1,0,0,0,100
657,447,0,57,87,0,1,0,1,0,0,0,1,0,古明地恋,宇佐见堇子,-,0,100,0,0,0
860,447,0,10,84,0,1,0,0,0,0,1,1,0,蕾米莉亚·斯卡蕾特,鬼人正邪,-,1,0,0,0,100
926,447,0,36,42,183,1,0,0,0,0,0,1,0,梅蒂欣·梅兰可莉,键山雏,人偶（含上海人偶、哥利亚人偶）,1,0,0,0,100
827,447,0,1,6,35,1,0,0,0,1,1,1,1,博丽灵梦,红美铃,射命丸文,0,0,0,100,0
580,447,0,84,98,0,1,0,0,0,0,0,0,0,鬼人正邪,克劳恩皮丝,-,1,0,0,0,100
207,447,0,7,8,9,1,0,0,1,0,1,1,1,小恶魔,帕秋莉·诺蕾姬,十六夜咲夜,0,0,100,0,0
1087,447,0,24,108,137,1,0,0,0,0,0,0,0,魂魄妖忌,玄爷,森近霖之助,1,0,0,0,100
176,447,0,45,87,0,1,0,0,0,0,0,0,0,东风谷早苗,宇佐见堇子,-,1,0,0,0,100
349,447,0,1,2,22,1,0,0,0,1,1,1,1,博丽灵梦,雾雨魔理沙,八云蓝,0,0,0,100,0
975,447,0,6,7,8,1,0,0,0,0,0,0,1,红美铃,小恶魔,帕秋莉·诺蕾姬,1,0,0,0,100
125,447,0,72,84,0,1,0,1,0,0,0,0,0,霍青娥,鬼人正邪,-,0,100,0,0,0
930,447,0,26,53,76,1,0,1,0,0,0,0,0,伊吹萃香,星熊勇仪,二岩猯藏,0,100,0,0,0
606,447,0,9,32,150,1,0,0,0,1,1,1,0,十六夜咲夜,八意永琳,木花咲耶姬,0,0,0,100,0
362,447,0,1,23,137,1,0,0,0,0,1,1,0,博丽灵梦,八云紫,森近霖之助,1,0,0,0,100
1011,447,0,6,7,11,1,0,0,0,0,0,1,1,红美铃,小恶魔,芙兰朵露·斯卡蕾特,1,0,0,0,100
684,447,0,1,26,49,1,0,0,0,0,1,0,1,博丽灵梦,伊吹萃香,比那名居天子,1,0,0,0,100
627,447,0,72,73,75,1,0,1,0,0,1,0,0,霍青娥,苏我屠自古,丰聪耳神子,0,100,0,0,0
622,447,0,5,25,0,1,0,0,0,0,1,0,0,琪露诺,蕾拉·普莉兹姆利巴,-,1,0,0,0,100
619,447,0,48,135,0,1,0,1,0,0,1,0,0,永江衣玖,玛艾露贝莉·赫恩,-,0,100,0,0,0
927,447,0,1,10,35,1,0,1,0,0,1,0,0,博丽灵梦,蕾米莉亚·斯卡蕾特,射命丸文,0,100,0,0,0
1042,447,0,62,63,64,1,0,0,0,0,0,0,1,村纱水蜜,寅丸星,圣白莲,1,0,0,0,100
844,447,0,179,183,184,1,0,0,0,0,0,0,0,毛玉,人偶（含上海人偶、哥利亚人偶）,幽灵,1,0,0,0,100
880,447,0,26,48,0,1,0,1,0,0,0,1,0,伊吹萃香,永江衣玖,-,0,100,0,0,0
647,447,0,12,12,0,1,0,0,0,0,1,1,0,冴月麟,冴月麟,-,1,0,0,0,100
208,447,0,7,10,11,1,0,0,1,0,1,1,0,小恶魔,蕾米莉亚·斯卡蕾特,芙兰朵露·斯卡蕾特,0,0,100,0,0
1043,447,0,179,180,0,1,0,1,0,0,0,0,0,毛玉,妖精（含持花妖精，僵尸妖精）,-,0,100,0,0,0
168,447,0,9,10,180,1,0,1,0,0,0,0,0,十六夜咲夜,蕾米莉亚·斯卡蕾特,妖精（含持花妖精，僵尸妖精）,0,100,0,0,0
730,447,0,35,35,0,1,0,0,0,0,0,0,0,射命丸文,射命丸文,-,1,0,0,0,100
946,447,0,64,72,0,1,0,0,0,0,1,0,0,圣白莲,霍青娥,-,1,0,0,0,100
713,447,0,64,65,76,1,0,0,0,0,1,0,0,圣白莲,封兽鵺,二岩猯藏,1,0,0,0,100
1109,447,0,56,65,0,1,0,0,0,0,0,0,0,灵乌路空,封兽鵺,-,1,0,0,0,100
917,447,0,49,142,0,1,0,0,0,0,0,0,0,比那名居天子,绵月丰姬,-,1,0,0,0,100
1096,447,0,38,54,0,1,0,0,0,0,0,1,0,小野塚小町,古明地觉,-,1,0,0,0,100
394,447,0,31,94,0,1,0,1,0,0,0,0,0,铃仙·优昙华院·因幡,清兰,-,0,100,0,0,0
804,447,0,7,11,0,1,0,0,0,0,1,1,0,小恶魔,芙兰朵露·斯卡蕾特,-,1,0,0,0,100
974,447,0,31,34,0,1,0,1,0,0,0,1,0,铃仙·优昙华院·因幡,藤原妹红,-,0,100,0,0,0
830,447,0,23,32,33,1,0,0,0,0,1,1,1,八云紫,八意永琳,蓬莱山辉夜,1,0,0,0,100
323,447,0,3,21,71,1,0,0,0,1,0,0,0,露米娅,西行寺幽幽子,宫古芳香,0,0,0,100,0
805,447,0,15,22,0,1,0,0,1,0,1,1,0,爱丽丝·玛格特洛依德,八云蓝,-,0,0,100,0,0
652,447,0,37,50,51,1,0,0,0,1,0,0,0,风见幽香,琪斯美,黑谷山女,0,0,0,100,0
593,447,0,2,8,11,1,0,1,0,0,1,1,0,雾雨魔理沙,帕秋莉·诺蕾姬,芙兰朵露·斯卡蕾特,0,100,0,0,0
963,447,0,1,23,85,1,0,1,0,0,1,0,1,博丽灵梦,八云紫,少名针妙丸,0,100,0,0,0
950,447,0,87,178,0,1,0,0,0,0,0,0,0,宇佐见堇子,占卜师（易者）,-,1,0,0,0,100
1035,447,0,1,23,35,1,0,0,1,0,0,0,0,博丽灵梦,八云紫,射命丸文,0,0,100,0,0
832,447,0,15,23,133,1,0,0,0,0,0,1,0,爱丽丝·玛格特洛依德,八云紫,神绮,1,0,0,0,100
1021,447,0,14,44,0,1,0,0,0,0,0,0,0,橙,犬走椛,-,1,0,0,0,100
516,447,0,26,49,77,1,0,1,0,0,0,0,0,伊吹萃香,比那名居天子,秦心,0,100,0,0,0
973,447,0,136,145,0,1,0,0,1,0,1,0,0,稗田阿求,茨木华扇,-,0,0,100,0,0
348,447,0,1,34,45,1,0,1,0,0,1,0,0,博丽灵梦,藤原妹红,东风谷早苗,0,100,0,0,0
831,447,0,22,23,136,1,0,0,0,0,0,1,0,八云蓝,八云紫,稗田阿求,1,0,0,0,100
491,447,0,1,40,0,1,0,0,0,0,0,1,0,博丽灵梦,秋静叶,-,1,0,0,0,100
597,447,0,8,9,0,1,0,0,1,0,0,1,0,帕秋莉·诺蕾姬,十六夜咲夜,-,0,0,100,0,0
424,447,0,2,21,47,1,0,0,0,1,1,1,1,雾雨魔理沙,西行寺幽幽子,洩矢诹访子,0,0,0,100,0
484,447,0,31,35,0,1,0,0,1,0,1,0,0,铃仙·优昙华院·因幡,射命丸文,-,0,0,100,0,0
820,447,0,26,54,0,1,0,0,0,0,0,1,0,伊吹萃香,古明地觉,-,1,0,0,0,100
662,447,0,5,10,31,1,0,0,0,0,0,0,0,琪露诺,蕾米莉亚·斯卡蕾特,铃仙·优昙华院·因幡,1,0,0,0,100
282,447,0,67,68,179,1,0,0,0,0,0,0,0,大鲶鱼,非想天则,毛玉,1,0,0,0,100
474,447,0,39,97,0,1,0,1,0,0,1,1,0,四季映姬·亚玛萨那度,稀神探女,-,0,100,0,0,0
814,447,0,23,45,64,1,0,0,0,0,0,0,0,八云紫,东风谷早苗,圣白莲,1,0,0,0,100
245,447,0,1,102,0,1,0,0,0,0,0,1,0,博丽灵梦,魅魔,-,1,0,0,0,100
990,447,0,1,55,0,1,0,0,1,0,1,1,0,博丽灵梦,火焰猫燐,-,0,0,100,0,0
620,447,0,23,48,0,1,0,0,1,0,0,1,0,八云紫,永江衣玖,-,0,0,100,0,0
244,447,0,10,189,0,1,0,0,0,0,0,0,0,蕾米莉亚·斯卡蕾特,地精,-,1,0,0,0,100
286,447,0,145,162,165,1,0,1,0,0,0,0,0,茨木华扇,雷兽（务光）,管狐,0,100,0,0,0
326,447,0,59,62,65,1,0,0,0,0,0,0,0,多多良小伞,村纱水蜜,封兽鵺,1,0,0,0,100
147,447,0,137,185,188,1,0,0,0,0,0,0,0,森近霖之助,阴阳玉,野铁炮,1,0,0,0,100
771,447,0,60,78,137,1,0,0,0,0,0,0,0,云山,秦河胜,森近霖之助,1,0,0,0,100
822,447,0,10,23,0,1,0,0,1,0,1,1,0,蕾米莉亚·斯卡蕾特,八云紫,-,0,0,100,0,0
976,447,0,179,181,0,1,0,0,0,0,0,0,0,毛玉,UFO,-,1,0,0,0,100
1106,447,0,26,136,0,1,0,0,0,0,1,1,0,伊吹萃香,稗田阿求,-,1,0,0,0,100
1016,447,0,179,180,182,1,0,0,0,0,1,0,0,毛玉,妖精（含持花妖精，僵尸妖精）,怨灵,1,0,0,0,100
