round,source_category,source_id,source_name,source_rank,point,primary,secondary,comment,id,name,rank
17,music,174,ハートフェルトファンシー,151,396,34,,36,174,ハートフェルトファンシー,151
17,music,175,少女さとり　～ 3rd eye,20,2774,342,,263,175,少女さとり　～ 3rd eye,20
17,music,176,廃獄ララバイ,54,1287,108,,128,176,廃獄ララバイ,54
17,music,177,死体旅行　～ Be of good cheer!,130,501,38,,70,177,死体旅行　～ Be of good cheer!,130
17,music,178,業火マントル,221,186,10,,25,178,業火マントル,221
17,music,179,霊知の太陽信仰　～ Nuclear Fusion,37,1724,158,,156,179,霊知の太陽信仰　～ Nuclear Fusion,37
17,music,180,ラストリモート,25,2693,251,,243,180,ラストリモート,25
17,music,181,ハルトマンの妖怪少女,4,6211,854,,616,181,ハルトマンの妖怪少女,4
17,music,182,地霊達の帰宅,383,38,2,,6,182,地霊達の帰宅,383
17,music,183,エネルギー黎明 ～ Future Dream...,387,36,3,,5,183,エネルギー黎明 ～ Future Dream...,387
17,music,185,青空の影,380,39,2,,10,185,青空の影,380
17,music,186,春の湊に,64,1130,107,,114,186,春の湊に,64
17,music,187,小さな小さな賢将,183,276,32,,27,187,小さな小さな賢将,183
17,music,188,閉ざせし雲の通い路,319,66,4,,6,188,閉ざせし雲の通い路,319
17,music,189,万年置き傘にご注意を,90,796,77,,84,189,万年置き傘にご注意を,90
17,music,190,スカイルーイン,319,66,5,,10,190,スカイルーイン,319
17,music,191,時代親父とハイカラ少女,248,141,11,,14,191,時代親父とハイカラ少女,248
17,music,192,幽霊客船の時空を越えた旅,99,756,70,,82,192,幽霊客船の時空を越えた旅,99
17,music,193,キャプテン・ムラサ,145,428,34,,57,193,キャプテン・ムラサ,145
17,music,194,魔界地方都市エソテリア,177,302,18,,35,194,魔界地方都市エソテリア,177
17,music,195,虎柄の毘沙門天,167,336,25,,31,195,虎柄の毘沙門天,167
17,music,196,法界の火,167,336,18,,32,196,法界の火,167
17,music,197,感情の摩天楼　～ Cosmic Mind,23,2756,294,,272,197,感情の摩天楼　～ Cosmic Mind,23
17,music,198,夜空のユーフォーロマンス,137,470,41,,70,198,夜空のユーフォーロマンス,137
17,music,199,平安のエイリアン,46,1460,134,,180,199,平安のエイリアン,46
17,music,200,妖怪寺,511,6,0,,0,200,妖怪寺,511
17,music,201,空の帰り道　～ Sky Dream,322,65,1,,17,201,空の帰り道　～ Sky Dream,322
17,music,203,君はあの影を見たか,249,139,10,,17,203,君はあの影を見たか,249
17,music,205,伝説の巨神,498,8,0,,1,205,伝説の巨神,498
17,music,206,ぼくらの非想天則,207,212,7,,20,206,ぼくらの非想天則,207
17,music,207,人形のある風景,451,16,1,,2,207,人形のある風景,451
17,music,208,悠久の蒸気機関,188,263,12,,30,208,悠久の蒸気機関,188
17,music,216,the Grimoire of Alice,122,558,46,,55,216,the Grimoire of Alice,122
17,music,220,空に浮かぶ物体X,469,13,0,,3,220,空に浮かぶ物体X,469
17,music,221,巨大な影と小さな結末,447,17,1,,4,221,巨大な影と小さな結末,447
17,music,222,ニュースハウンド,429,21,1,,4,222,ニュースハウンド,429
17,music,223,あなたの町の怪事件,247,142,11,,20,223,あなたの町の怪事件,247
17,music,224,妖怪モダンコロニー,260,121,8,,16,224,妖怪モダンコロニー,260
17,music,225,ネメシスの要塞,440,19,2,,0,225,ネメシスの要塞,440
17,music,226,無間の鐘　～ Infinite Nightmare,112,639,53,,79,226,無間の鐘　～ Infinite Nightmare,112
17,music,228,春の氷精,369,43,0,,3,228,春の氷精,369
17,music,229,可愛い大戦争のリフレーン,279,97,4,,9,229,可愛い大戦争のリフレーン,279
17,music,230,いたずらに命をかけて,266,113,5,,10,230,いたずらに命をかけて,266
17,music,231,年中夢中の好奇心,268,109,7,,16,231,年中夢中の好奇心,268
17,music,232,真夜中のフェアリーダンス,180,293,12,,43,232,真夜中のフェアリーダンス,180
17,music,233,妖精大戦争　～ Fairy Wars,196,237,10,,25,233,妖精大戦争　～ Fairy Wars,196
17,music,234,ルーズレイン,276,101,6,,9,234,ルーズレイン,276
17,music,235,メイガスナイト,40,1571,137,,173,235,メイガスナイト,40
17,music,236,春の氷精　- 静 -,451,16,1,,4,236,春の氷精　- 静 -,451
17,music,238,欲深き霊魂,358,46,5,,14,238,欲深き霊魂,358
17,music,239,死霊の夜桜,108,666,54,,72,239,死霊の夜桜,108
17,music,240,ゴーストリード,306,74,0,,7,240,ゴーストリード,306
17,music,241,妖怪寺へようこそ,332,58,2,,10,241,妖怪寺へようこそ,332
17,music,242,門前の妖怪小娘,316,67,5,,7,242,門前の妖怪小娘,316
17,music,243,素敵な墓場で暮しましょ,185,274,24,,41,243,素敵な墓場で暮しましょ,185
17,music,244,リジッドパラダイス,193,248,19,,33,244,リジッドパラダイス,193
17,music,245,デザイアドライブ,29,2375,262,,238,245,デザイアドライブ,29
17,music,246,古きユアンシェン,74,982,73,,104,246,古きユアンシェン,74
17,music,247,夢殿大祀廟,159,353,32,,47,247,夢殿大祀廟,159
17,music,248,大神神話伝,113,619,73,,79,248,大神神話伝,113
17,music,249,小さな欲望の星空,261,118,2,,11,249,小さな欲望の星空,261
17,music,250,聖徳伝説　～ True Administrator,44,1524,196,,162,250,聖徳伝説　～ True Administrator,44
17,music,251,妖怪裏参道,238,157,9,,20,251,妖怪裏参道,238
17,music,252,佐渡の二ッ岩,143,444,21,,42,252,佐渡の二ッ岩,143
17,music,253,神社の新しい風,511,6,0,,1,253,神社の新しい風,511
17,music,254,デザイアドリーム,264,114,6,,12,254,デザイアドリーム,264
17,music,265,幻想郷の二ッ岩,309,72,1,,8,265,幻想郷の二ッ岩,309
17,music,266,亡失のエモーション,77,935,95,,82,266,亡失のエモーション,77
17,music,267,塵界不変のペシミズム,345,53,3,,6,267,塵界不変のペシミズム,345
17,music,268,心綺楼囃子,211,206,12,,11,268,心綺楼囃子,211
17,music,269,人気のある場所,545,3,0,,1,269,人気のある場所,545
17,music,270,人気のない場所,533,4,0,,0,270,人気のない場所,533
17,music,271,丑三つ時の里,483,10,1,,1,271,丑三つ時の里,483
17,music,272,本日の一面記事,524,5,0,,2,272,本日の一面記事,524
17,music,273,暁雲,477,11,0,,2,273,暁雲,477
17,music,274,官板黄昏新聞,498,8,1,,0,274,官板黄昏新聞,498
17,music,276,演者選択,533,4,0,,3,276,演者選択,533
17,music,277,使われなかった場所,545,3,0,,1,277,使われなかった場所,545
17,music,278,不思議なお祓い棒,105,693,62,,92,278,不思議なお祓い棒,105
17,music,279,ミストレイク,233,164,9,,25,279,ミストレイク,233
17,music,280,秘境のマーメイド,210,207,13,,17,280,秘境のマーメイド,210
17,music,281,運河を行き交う人妖,352,50,3,,4,281,運河を行き交う人妖,352
17,music,282,柳の下のデュラハン,165,343,27,,38,282,柳の下のデュラハン,165
17,music,283,満月の竹林,161,352,25,,54,283,満月の竹林,161
17,music,284,孤独なウェアウルフ,237,158,10,,14,284,孤独なウェアウルフ,237
17,music,285,マジカルストーム,338,56,1,,14,285,マジカルストーム,338
17,music,286,幻想浄瑠璃,98,760,68,,78,286,幻想浄瑠璃,98
17,music,287,空中に沈む輝針城,194,246,20,,29,287,空中に沈む輝針城,194
17,music,288,リバースイデオロギー,59,1230,128,,135,288,リバースイデオロギー,59
17,music,289,針小棒大の天守閣,366,44,1,,5,289,針小棒大の天守閣,366
17,music,290,輝く針の小人族　～ Little Princess,19,2988,339,,275,290,輝く針の小人族　～ Little Princess,19
17,music,291,魔力の雷雲,304,75,2,,16,291,魔力の雷雲,304
17,music,292,始原のビート　～ Pristine Beat,62,1147,100,,123,292,始原のビート　～ Pristine Beat,62
17,music,293,小槌の魔力,451,16,0,,2,293,小槌の魔力,451
17,music,294,不思議な不思議な道具達,319,66,3,,12,294,不思議な不思議な道具達,319
17,music,296,反則の狼煙を上げろ,357,47,2,,4,296,反則の狼煙を上げろ,357
17,music,298,不可能弾幕には反則を,246,143,11,,20,298,不可能弾幕には反則を,246
17,music,300,ミッドナイトスペルカード,409,28,0,,1,300,ミッドナイトスペルカード,409
17,music,302,ロマンチック逃飛行,271,106,6,,9,302,ロマンチック逃飛行,271
17,music,304,永遠の三日天下,147,418,32,,39,304,永遠の三日天下,147
17,music,317,心揺さぶる都市伝説,429,21,0,,2,317,心揺さぶる都市伝説,429
17,music,318,幻想郷ふしぎ発見,296,82,2,,15,318,幻想郷ふしぎ発見,296
17,music,319,ボールのある日常,511,6,0,,0,319,ボールのある日常,511
17,music,320,顕現した伝承の形,545,3,0,,0,320,顕現した伝承の形,545
17,music,321,時代の風の訪れ,533,4,0,,0,321,時代の風の訪れ,533
17,music,322,価値がわからない,558,2,0,,0,322,価値がわからない,558
17,music,323,可能性を信じて,558,2,0,,0,323,可能性を信じて,558
17,music,324,真実を知る者,545,3,0,,0,324,真実を知る者,545
17,music,325,外界フォークロア,325,61,2,,6,325,外界フォークロア,325
17,music,326,各々の結末,545,3,1,,0,326,各々の結末,545
17,music,327,明かされる深秘,472,12,0,,1,327,明かされる深秘,472
17,music,328,オカルトアラカルト,374,41,0,,2,328,オカルトアラカルト,374
17,music,329,七玉蒐集ショウダウン,483,10,1,,1,329,七玉蒐集ショウダウン,483
17,music,330,公正なる奪い合い,498,8,0,,0,330,公正なる奪い合い,498
17,music,331,対蹠地の鐘,429,21,0,,4,331,対蹠地の鐘,429
17,music,332,竹林インフレイム,286,90,3,,9,332,竹林インフレイム,286
17,music,333,華狭間のバトルフィールド,172,322,28,,45,333,華狭間のバトルフィールド,172
17,music,334,ラストオカルティズム　～ 現し世の秘術師,92,789,59,,84,334,ラストオカルティズム　～ 現し世の秘術師,92
17,music,335,宇宙巫女現る,293,85,2,,14,335,宇宙巫女現る,293
17,music,336,忘れがたき、よすがの緑,259,123,8,,16,336,忘れがたき、よすがの緑,259
17,music,337,兎は舞い降りた,135,471,27,,63,337,兎は舞い降りた,135
17,music,338,湖は浄めの月光を映して,292,86,4,,17,338,湖は浄めの月光を映して,292
17,music,339,九月のパンプキン,166,342,21,,38,339,九月のパンプキン,166
17,music,340,宇宙を飛ぶ不思議な巫女,212,203,22,,27,340,宇宙を飛ぶ不思議な巫女,212
17,music,341,永遠の春夢,78,934,65,,117,341,永遠の春夢,78
17,music,342,凍り付いた永遠の都,144,441,33,,60,342,凍り付いた永遠の都,144
17,music,343,逆転するホイールオブフォーチュン,128,516,44,,71,343,逆転するホイールオブフォーチュン,128
17,music,344,遥か38万キロのボヤージュ,103,707,38,,87,344,遥か38万キロのボヤージュ,103
17,music,345,星条旗のピエロ,47,1457,81,,168,345,星条旗のピエロ,47
17,music,346,故郷の星が映る海,63,1140,63,,143,346,故郷の星が映る海,63
17,music,347,ピュアヒューリーズ　～ 心の在処,10,5098,775,,547,347,ピュアヒューリーズ　～ 心の在処,10
17,music,348,見た事も無い悪夢の世界,173,316,21,,51,348,見た事も無い悪夢の世界,173
17,music,349,パンデモニックプラネット,53,1365,128,,177,349,パンデモニックプラネット,53
17,music,350,神社から見える月,413,27,1,,2,350,神社から見える月,413
17,music,351,宇宙巫女帰還する,409,28,0,,3,351,宇宙巫女帰還する,409
17,music,360,桜舞い散る天空,387,36,1,,5,360,桜舞い散る天空,387
17,music,361,希望の星は青霄に昇る,159,353,27,,64,361,希望の星は青霄に昇る,159
17,music,362,真夏の妖精の夢,253,134,8,,18,362,真夏の妖精の夢,253
17,music,363,色無き風は妖怪の山に,399,32,0,,7,363,色無き風は妖怪の山に,399
17,music,364,山奥のエンカウンター,396,34,2,,4,364,山奥のエンカウンター,396
17,music,365,桜色の海を泳いで,257,128,4,,11,365,桜色の海を泳いで,257
17,music,366,一対の神獣,253,134,7,,15,366,一対の神獣,253
17,music,367,幻想のホワイトトラベラー,127,524,29,,70,367,幻想のホワイトトラベラー,127
17,music,368,魔法の笠地蔵,301,78,2,,9,368,魔法の笠地蔵,301
17,music,369,禁断の扉の向こうは、この世かあの世か,235,163,7,,29,369,禁断の扉の向こうは、この世かあの世か,235
17,music,370,クレイジーバックダンサーズ,58,1260,76,,160,370,クレイジーバックダンサーズ,58
17,music,371,イントゥ・バックドア,342,54,3,,10,371,イントゥ・バックドア,342
17,music,372,秘匿されたフォーシーズンズ,72,1034,77,,138,372,秘匿されたフォーシーズンズ,72
17,music,373,もうドアには入れない,264,114,6,,18,373,もうドアには入れない,264
17,music,374,秘神マターラ　～ Hidden Star in All Seasons.,41,1544,129,,206,374,秘神マターラ　～ Hidden Star in All Seasons.,41
17,music,375,不自然な自然,498,8,1,,2,375,不自然な自然,498
17,music,376,白い旅人,352,50,1,,4,376,白い旅人,352
17,music,379,マッシュルーム・ワルツ,429,21,1,,2,379,マッシュルーム・ワルツ,429
17,music,380,聖輦船空を往く,472,12,0,,2,380,聖輦船空を往く,472
17,music,381,法力の下の平等,493,9,1,,2,381,法力の下の平等,493
17,music,382,恒常不変の参廟祀,511,6,0,,0,382,恒常不変の参廟祀,511
17,music,383,光輝く天球儀,429,21,0,,2,383,光輝く天球儀,429
17,music,384,沢の河童の技術力,472,12,0,,3,384,沢の河童の技術力,472
17,music,385,地底に咲く薔薇,401,31,0,,1,385,地底に咲く薔薇,401
17,music,386,深緑の狸森にて,533,4,0,,0,386,深緑の狸森にて,533
17,music,388,不滅のレッドソウル,420,23,2,,2,388,不滅のレッドソウル,420
17,music,389,落日に生える逆さ城,483,10,0,,1,389,落日に生える逆さ城,483
17,music,390,千の試練を超えて,420,23,3,,5,390,千の試練を超えて,420
17,music,392,永遠に続く回廊,493,9,0,,1,392,永遠に続く回廊,493
17,music,393,スリープシープ・パレード,373,42,2,,5,393,スリープシープ・パレード,373
17,music,395,憑坐は夢と現の間に　～ Necro-Fantasia,176,304,25,,31,395,憑坐は夢と現の間に　～ Necro-Fantasia,176
17,music,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,22,2759,288,,256,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,22
17,music,408,憑依投合,524,5,1,,1,408,憑依投合,524
17,music,409,連帯責人,545,3,0,,1,409,連帯責人,545
17,music,410,合縁奇縁,558,2,0,,1,410,合縁奇縁,558
17,music,411,異心同体,524,5,0,,1,411,異心同体,524
17,music,412,壮言大語,558,2,0,,1,412,壮言大語,558
17,music,413,知略縦横,533,4,0,,2,413,知略縦横,533
17,music,414,意気揚々,558,2,0,,1,414,意気揚々,558
17,music,415,開演間近,545,3,0,,0,415,開演間近,545
17,music,417,行雲流水,483,10,0,,0,417,行雲流水,483
17,music,425,悪夢日記,385,37,2,,5,425,悪夢日記,385
17,music,426,ルーシッドドリーマー,462,14,0,,0,426,ルーシッドドリーマー,462
17,music,427,ルナティックドリーマー,285,91,2,,18,427,ルナティックドリーマー,285
17,music,428,ナイトメアダイアリー,184,275,16,,43,428,ナイトメアダイアリー,184
17,music,429,バー・オールドアダム,244,144,5,,17,429,バー・オールドアダム,244
17,music,430,燕石博物誌が連れてきた闇,369,43,2,,8,430,燕石博物誌が連れてきた闇,369
17,music,433,物言わぬ獣の霊,289,87,3,,8,433,物言わぬ獣の霊,289
17,music,434,地蔵だけが知る哀嘆,273,104,2,,10,434,地蔵だけが知る哀嘆,273
17,music,435,ジェリーストーン,233,164,7,,29,435,ジェリーストーン,233
17,music,436,ロストリバー,407,29,0,,5,436,ロストリバー,407
17,music,437,石の赤子と水中の牛,355,48,1,,5,437,石の赤子と水中の牛,355
17,music,438,不朽の曼珠沙華,415,25,1,,2,438,不朽の曼珠沙華,415
17,music,439,セラフィックチキン,215,194,11,,20,439,セラフィックチキン,215
17,music,440,アンロケイテッドヘル,91,790,55,,110,440,アンロケイテッドヘル,91
17,music,441,トータスドラゴン　〜幸運と不運,223,183,7,,23,441,トータスドラゴン　〜幸運と不運,223
