original_path,archive_path,bytes,sha256,reason,replacement_or_reference,archived_at
"CharacterTagAnalyze-results-freq/风见幽香_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/风见幽香_combined_top20_freq.csv","245","adb27cb6428818d790653048f62896bd572d5896536e77530f10c6a053079d18","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/风见幽香_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/风见幽香_combined_wordcloud_freq.png","317617","9ca22a6f004cf669907ed211b70aaff7cb5c74b8ae63387472d16c69bf647208","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/封兽鵺_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/封兽鵺_combined_top20_freq.csv","246","948be5985a04c314498a324e84f39a8077dce0bda1e6480894dcad550c52bde4","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/封兽鵺_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/封兽鵺_combined_wordcloud_freq.png","309794","7a0973b9dea376d6f4a0b62caff6a4213e856b1f3e0ca17bc1b7e42e6635173b","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/芙兰朵露·斯卡蕾特_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/芙兰朵露·斯卡蕾特_combined_top20_freq.csv","257","d8ae0a5fc0bbcbb26c08833ea5d2eb46d89332f5288c16a6a905c5954e157bf6","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/芙兰朵露·斯卡蕾特_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/芙兰朵露·斯卡蕾特_combined_wordcloud_freq.png","320919","27fc637d2242559c32bc234fa53809b6928152bacd31ce93d622c34b6dd2bc00","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/高丽野阿吽_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/高丽野阿吽_combined_top20_freq.csv","238","7a508639394eebe6a3547b571ecb6aedaccfef760cf49aaf1f660d2ff5520294","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/高丽野阿吽_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/高丽野阿吽_combined_wordcloud_freq.png","312705","50575ddaf3ac35fca654459eefb35ae13c439ec20a3988b12626c6e32019d0ce","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/宫古芳香_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/宫古芳香_combined_top20_freq.csv","236","c3b29e2667cf1de7f268f763f3876873bd0310e73f81e3162a68a70814bb16c9","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/宫古芳香_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/宫古芳香_combined_wordcloud_freq.png","315545","8fa6adfafef4e80b046209c0c60e634c62306692e0660b929266b8473e2c65d5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/古明地觉_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/古明地觉_combined_top20_freq.csv","233","7563fc691a543987b276cc142838f23b24098704435ef7db43a5a17eac18bd0e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/古明地觉_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/古明地觉_combined_wordcloud_freq.png","326493","ad0598a6977205371a4cf56e264dc37ae72cd5ccd63edf733fd514eaf32fd5d9","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/古明地恋_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/古明地恋_combined_top20_freq.csv","251","6637791285b16c930830176abde287c015da6cd2d3c8cefc42b596a9cf87be37","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/古明地恋_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/古明地恋_combined_wordcloud_freq.png","316497","14ec29489763d8c0099653a6c19fc367f0cedd6854a1ba4a7cf06f19ef7c9ef9","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/鬼人正邪_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/鬼人正邪_combined_top20_freq.csv","241","3ea1f5154d7c1b270476fb67f1293a1265db9211c38a6386be9f4539f6079b32","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/鬼人正邪_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/鬼人正邪_combined_wordcloud_freq.png","313192","7d51a823f5b5f35a78ce0d37a0c87a0dea24ff28f21d972c5773f5f656df0635","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/豪德寺三花_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/豪德寺三花_combined_top20_freq.csv","230","3f0a2a82a8a6a3140495b40bb28e850680c6a162884b8d936ee799d0efb66121","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/豪德寺三花_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/豪德寺三花_combined_wordcloud_freq.png","310988","407ed3e8f4b025dc8cd29cbba058d796528e4b9a567a0bfda187b0c7b0c5320c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/河城荷取_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/河城荷取_combined_top20_freq.csv","244","80dd969022d3e7f9885bf71d3cbf03868d87267b90569b474ade0262687340ce","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/河城荷取_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/河城荷取_combined_wordcloud_freq.png","313809","f27b8ff3c748ed61cb592d5736949f56428ac1b39382a6ac874e3e4b8609ccca","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/赫卡提亚·拉碧斯拉祖利_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/赫卡提亚·拉碧斯拉祖利_combined_top20_freq.csv","241","b3e9b66f4b9de6333d604d59bbc8072fecc44e3e20c7c4513ebdc335a355c13f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/赫卡提亚·拉碧斯拉祖利_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/赫卡提亚·拉碧斯拉祖利_combined_wordcloud_freq.png","311710","3cd741b0a12792d5a959a4b04141df32700c8e103dfb9cd91aa57e52164f1a5f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/黑谷山女_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/黑谷山女_combined_top20_freq.csv","243","970ff7b536185b31ccc0bfafe042b933c97b6cd0f895d85bd9e20ecd995fb393","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/黑谷山女_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/黑谷山女_combined_wordcloud_freq.png","321515","f507bd63a31134b5b0dd8274d7c551fe3de2c75268e5bb2698816d9288867fea","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/红美铃_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/红美铃_combined_top20_freq.csv","258","d2a6c29b1e6376a36435cace26e91840642a32f27cc7f0738333d75dd198547d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/红美铃_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/红美铃_combined_wordcloud_freq.png","311884","d8599c96d6ce8f59feb6c5b6a608d32dc48aeb72c832e87ce478d92fb67c39a4","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/魂魄妖梦_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/魂魄妖梦_combined_top20_freq.csv","245","9e02950fbe0ac9786b6278479e8f59781a8b2824c9416a4354f9f2a7c6d950a9","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/魂魄妖梦_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/魂魄妖梦_combined_wordcloud_freq.png","283571","c2b948ce7b0c79bf8d27e1fc39e7699aa178c87a7f14025b8387bd63bcc7303e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/火焰猫燐_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/火焰猫燐_combined_top20_freq.csv","242","94ce778b196f88b88b367ff30e22603503a75eaf475298e7dd9c782afb99361c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/火焰猫燐_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/火焰猫燐_combined_wordcloud_freq.png","328949","8af6b943c74a0905bb5247cfcfb5796aa6e8d5ec0033d1c49afea8c230c93189","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/霍青娥_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/霍青娥_combined_top20_freq.csv","239","7edbb2160d7a92789521ee30bd07793b50041b1481baf2f56ca449c469770f4f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/霍青娥_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/霍青娥_combined_wordcloud_freq.png","320145","19b885bc0cd8d6b7ad57e12ff53376524f02a0b8cbad5df4d0509f83a4bde69a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/姬虫百百世_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/姬虫百百世_combined_top20_freq.csv","220","43accdf3f32452ee1f5f4c59d6f3a7620c295c22ac40f494ffc5992d905cc8c6","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
