region,round,round_status,poll_period,character_cn,character_cn_raw,character_jp,rank,candidate_count,top_percentile,points_jp,primary_jp,official_support_jp,votes_cn,primary_cn,weighted_score_cn,community_event_count,community_event_ids,community_platforms,comment_or_danmaku_sample_count,evidence_status,timeline_limit
cn,1,complete,,邪眼西格玛,邪眼西格玛,,130,138,5.8394,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,1,complete,,野槌,野槌,,130,138,5.8394,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,博丽灵梦,博丽灵梦,,1,152,100.0,,,,1540,458,1998,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,雾雨魔理沙,雾雨魔理沙,,2,152,99.3377,,,,1055,331,1386,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,蕾米莉亚·斯卡蕾特,蕾米莉亚·斯卡蕾特,,3,152,98.6755,,,,1049,259,1308,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,八云紫,八云紫,,4,152,98.0132,,,,956,220,1176,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,西行寺幽幽子,西行寺幽幽子,,5,152,97.351,,,,941,271,1212,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,芙兰朵露·斯卡蕾特,芙兰朵露·斯卡蕾特,,6,152,96.6887,,,,919,253,1172,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,十六夜咲夜,十六夜咲夜,,7,152,96.0265,,,,914,235,1149,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,爱丽丝·玛格特洛依德,爱丽丝·玛格特洛依德,,8,152,95.3642,,,,802,207,1009,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,藤原妹红,藤原妹红,,9,152,94.702,,,,745,200,945,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,帕秋莉·诺蕾姬,帕秋莉·诺蕾姬,,10,152,94.0397,,,,654,173,827,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,射命丸文,射命丸文,,11,152,93.3775,,,,649,183,832,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,东风谷早苗,东风谷早苗,,12,152,92.7152,,,,615,152,767,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,秦心,秦心,,13,152,92.053,,,,612,50,662,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,古明地觉,古明地觉,,14,152,91.3907,,,,604,130,734,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,魂魄妖梦,魂魄妖梦,,15,152,90.7285,,,,598,170,768,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,古明地恋,古明地恋,,16,152,90.0662,,,,588,119,707,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,琪露诺,琪露诺,,17,152,89.404,,,,544,135,679,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,风见幽香,风见幽香,,18,152,88.7417,,,,512,120,632,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,蓬莱山辉夜,蓬莱山辉夜,,19,152,88.0795,,,,506,91,597,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,铃仙·优昙华院·因幡,铃仙·优昙华院·因幡,,20,152,87.4172,,,,406,87,493,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,伊吹萃香,伊吹萃香,,21,152,86.755,,,,402,80,482,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,比那名居天子,比那名居天子,,22,152,86.0927,,,,386,86,472,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,红美铃,红美铃,,23,152,85.4305,,,,350,85,435,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,键山雏,键山雏,,24,152,84.7682,,,,294,79,373,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,上白泽慧音,上白泽慧音,,25,152,84.106,,,,286,42,328,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,四季映姬·夜摩仙那度,四季映姬·夜摩仙那度,,26,152,83.4437,,,,276,60,336,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,圣白莲,圣白莲,,27,152,82.7815,,,,256,43,299,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,洩矢诹访子,洩矢诹访子,,28,152,82.1192,,,,253,54,307,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,丰聪耳神子,丰聪耳神子,,29,152,81.457,,,,227,40,267,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,物部布都,物部布都,,30,152,80.7947,,,,199,34,233,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,露米娅,露米娅,,30,152,80.7947,,,,199,27,226,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,灵乌路空,灵乌路空,,32,152,79.4702,,,,195,60,255,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,八云蓝,八云蓝,,33,152,78.8079,,,,193,37,230,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,宇佐见莲子,宇佐见莲子,,34,152,78.1457,,,,191,26,217,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,八意永琳,八意永琳,,35,152,77.4834,,,,185,36,221,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,水桥帕露西,水桥帕露西,,36,152,76.8212,,,,165,28,193,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,多多良小伞,多多良小伞,,37,152,76.1589,,,,143,31,174,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,堀川雷鼓,堀川雷鼓,,38,152,75.4967,,,,130,11,141,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,封兽鵺,封兽鵺,,38,152,75.4967,,,,130,24,154,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,稗田阿求,稗田阿求,,40,152,74.1722,,,,128,19,147,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,犬走椛,犬走椛,,41,152,73.5099,,,,127,24,151,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,霍青娥,霍青娥,,42,152,72.8477,,,,120,16,136,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,玛艾露贝莉·赫恩,玛艾露贝莉·赫恩,,43,152,72.1854,,,,117,10,127,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,茨木华扇,茨木华扇,,44,152,71.5232,,,,113,22,135,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,少名针妙丸,少名针妙丸,,45,152,70.8609,,,,112,4,116,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,河城荷取,河城荷取,,46,152,70.1987,,,,111,15,126,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,小野塚小町,小野塚小町,,47,152,69.5364,,,,107,21,128,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,火焰猫燐,火焰猫燐,,48,152,68.8742,,,,102,10,112,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,鬼人正邪,鬼人正邪,,48,152,68.8742,,,,102,5,107,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,二岩猯藏,二岩猯藏,,50,152,67.5497,,,,97,13,110,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,橙,橙,,51,152,66.8874,,,,96,14,110,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,八坂神奈子,八坂神奈子,,52,152,66.2252,,,,93,16,109,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,冈崎梦美,冈崎梦美,,53,152,65.5629,,,,92,10,102,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,神绮,神绮,,54,152,64.9007,,,,89,10,99,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,因幡天为（因幡帝）,因幡天为（因幡帝）,,55,152,64.2384,,,,88,16,104,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,永江衣玖,永江衣玖,,56,152,63.5762,,,,87,15,102,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,森近霖之助,森近霖之助,,57,152,62.9139,,,,85,6,91,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,米斯蒂娅·萝蕾拉,米斯蒂娅·萝蕾拉,,58,152,62.2517,,,,78,10,88,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,赤蛮奇,赤蛮奇,,59,152,61.5894,,,,75,5,80,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,大妖精,大妖精,,60,152,60.9272,,,,70,8,78,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,星熊勇仪,星熊勇仪,,61,152,60.2649,,,,69,10,79,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,苏我屠自古,苏我屠自古,,62,152,59.6026,,,,62,11,73,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,魅魔,魅魔,,62,152,59.6026,,,,62,8,70,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,小恶魔,小恶魔,,64,152,58.2781,,,,61,8,69,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,村纱水蜜,村纱水蜜,,65,152,57.6159,,,,60,4,64,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,冴月麟,冴月麟,,66,152,56.9536,,,,58,12,70,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,梅蒂欣·梅兰可莉,梅蒂欣·梅兰可莉,,67,152,56.2914,,,,56,11,67,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,今泉影狼,今泉影狼,,68,152,55.6291,,,,54,2,56,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,姬海棠果,姬海棠果,,69,152,54.9669,,,,51,5,56,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,九十九弁弁,九十九弁弁,,70,152,54.3046,,,,45,2,47,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,爱丽丝的人偶（上海、蓬莱、大江户等）,人形（含上海人形、哥利亚人形）,,71,152,53.6424,,,,41,1,42,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,毛玉,毛玉,,72,152,52.9801,,,,40,4,44,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,宫古芳香,宫古芳香,,73,152,52.3179,,,,39,1,40,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,若鹭姬,若鹭姬,,73,152,52.3179,,,,39,4,43,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,本居小铃,本居小铃,,75,152,50.9934,,,,37,1,38,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,秋静叶,秋静叶,,75,152,50.9934,,,,37,3,40,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,莉格露·奈特巴格,莉格露·奈特巴格,,77,152,49.6689,,,,34,5,39,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,莉莉霍瓦特（莉莉白）,莉莉霍瓦特（莉莉白）,,78,152,49.0066,,,,32,2,34,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,2,complete,,寅丸星,寅丸星,,79,152,48.3444,,,,31,5,36,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
