region,character_key,character_jp,character_cn,previous_round,round,round_gap,consecutive_rounds,previous_rank,rank,rank_improvement,previous_candidate_count,candidate_count,previous_top_percentile,top_percentile,top_percentile_change,interpretation_limit
cn,萨拉,,萨拉,7,8,1,True,162,190,-28.0,218,227,25.8065,16.3717,-9.4348,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,阿菊,,阿菊,7,8,1,True,162,190,-28.0,218,227,25.8065,16.3717,-9.4348,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,矜羯罗,,矜羯罗,1,2,1,True,97,121,-24.0,138,152,29.927,20.5298,-9.3972,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,石长姬,,石长姬,10,11,1,True,230,212,18.0,239,244,3.7815,13.1687,9.3872,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,竹扫帚付丧神,,竹扫帚付丧神,10,11,1,True,230,212,18.0,239,244,3.7815,13.1687,9.3872,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,岩笠,,岩笠,2,3,1,True,141,136,5.0,152,163,7.2848,16.6667,9.3819,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水江浦岛子瑞江浦岛子,,水江浦岛子（瑞江浦岛子）,2,3,1,True,141,136,5.0,152,163,7.2848,16.6667,9.3819,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,运松翁,,运松翁,2,3,1,True,141,136,5.0,152,163,7.2848,16.6667,9.3819,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,雷兽,,雷兽,2,3,1,True,141,136,5.0,152,163,7.2848,16.6667,9.3819,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,阴阳玉,,阴阳玉,10,11,1,True,155,181,-26.0,239,244,35.2941,25.9259,-9.3682,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,露娜切露德,,露娜切露德,10,11,1,True,83,62,21.0,239,244,65.5462,74.8971,9.3509,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,管狐,,管狐,10,11,1,True,161,187,-26.0,239,244,32.7731,23.4568,-9.3163,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,野槌,,野槌,9,10,1,True,180,210,-30.0,229,239,21.4912,12.1849,-9.3063,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,阿菊,,阿菊,9,10,1,True,180,210,-30.0,229,239,21.4912,12.1849,-9.3063,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,舞,,舞,5,6,1,True,133,121,12.0,203,215,34.6535,43.9252,9.2717,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,岩笠,,岩笠,4,5,1,True,139,129,10.0,191,203,27.3684,36.6337,9.2653,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,云居一轮,,云居一轮,9,10,1,True,92,118,-26.0,229,239,60.0877,50.8403,-9.2474,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,天照大御神,,天照大御神,7,8,1,True,173,201,-28.0,218,227,20.7373,11.5044,-9.2329,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,尼西号,,尼西号,7,8,1,True,173,201,-28.0,218,227,20.7373,11.5044,-9.2329,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,怨灵少女,,怨灵少女,7,8,1,True,173,201,-28.0,218,227,20.7373,11.5044,-9.2329,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,白仙和尚,,白仙和尚,7,8,1,True,173,201,-28.0,218,227,20.7373,11.5044,-9.2329,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,桑尼米尔克,,桑尼米尔克,3,4,1,True,102,102,0.0,163,191,37.6543,46.8421,9.1878,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,胡桃,,胡桃,9,10,1,True,131,115,16.0,229,239,42.9825,52.1008,9.1183,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,ufo,,UFO,2,3,1,True,121,115,6.0,152,163,20.5298,29.6296,9.0998,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,木花咲耶姬,,木花咲耶姬,2,3,1,True,121,115,6.0,152,163,20.5298,29.6296,9.0998,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,冴月麟,,冴月麟,2,3,1,True,66,56,10.0,152,163,56.9536,66.0494,9.0958,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,庭渡久侘歌,,庭渡久侘歌,9,10,1,True,56,80,-24.0,229,239,75.8772,66.8067,-9.0705,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,久米竿打,,久米 / 竿打,5,6,1,True,167,196,-29.0,203,215,17.8218,8.8785,-8.9433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,华扇的宠物久米竿打雷兽务光彭祖人面犬等,,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,5,6,1,True,167,196,-29.0,203,215,17.8218,8.8785,-8.9433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,天宇受卖命,,天宇受卖命,5,6,1,True,167,196,-29.0,203,215,17.8218,8.8785,-8.9433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,沓颊,,沓颊,5,6,1,True,167,196,-29.0,203,215,17.8218,8.8785,-8.9433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,玛奇,,玛○奇,5,6,1,True,167,196,-29.0,203,215,17.8218,8.8785,-8.9433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幻月,,幻月,2,3,1,True,90,82,8.0,152,163,41.0596,50.0,8.9404,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,大妖精,,大妖精,4,5,1,True,64,50,14.0,191,203,66.8421,75.7426,8.9005,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,地精,,地精,10,11,1,True,216,199,17.0,239,244,9.6639,18.5185,8.8546,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,云山,,云山,1,2,1,True,111,109,2.0,138,152,19.708,28.4768,8.7688,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,久米竿打,,久米 / 竿打,1,2,1,True,130,130,0.0,138,152,5.8394,14.5695,8.7301,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,咪咪号,,咪咪号,1,2,1,True,130,130,0.0,138,152,5.8394,14.5695,8.7301,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水鬼鬼神长,,水鬼鬼神长,1,2,1,True,130,130,0.0,138,152,5.8394,14.5695,8.7301,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,玛奇,,玛○奇,1,2,1,True,130,130,0.0,138,152,5.8394,14.5695,8.7301,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,留琴,,留琴,1,2,1,True,130,130,0.0,138,152,5.8394,14.5695,8.7301,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,冈崎梦美,,冈崎梦美,1,2,1,True,60,53,7.0,138,152,56.9343,65.5629,8.6286,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,木花咲耶姬,,木花咲耶姬,5,6,1,True,145,172,-27.0,203,215,28.7129,20.0935,-8.6194,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,绵月依姬,,绵月依姬,5,6,1,True,78,101,-23.0,203,215,61.8812,53.271,-8.6102,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,苏格拉底,,苏格拉底,8,9,1,True,178,160,18.0,227,229,21.6814,30.2632,8.5818,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,命莲,,命莲,3,4,1,True,106,108,-2.0,163,191,35.1852,43.6842,8.499,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,骊驹早鬼,,骊驹早鬼,8,9,1,True,73,93,-20.0,227,229,68.1416,59.6491,-8.4925,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,邪眼西格玛,,邪眼西格玛,6,7,1,True,172,156,16.0,215,218,20.0935,28.5714,8.4779,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,大老爷,,大老爷,9,10,1,True,210,199,11.0,229,239,8.3333,16.8067,8.4734,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,动物灵含野狼水獭大鹫,,动物灵（含野狼、水獭、大鹫）,8,9,1,True,138,120,18.0,227,229,39.3805,47.807,8.4265,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蕾拉普莉兹姆利巴,,蕾拉·普莉兹姆利巴,1,2,1,True,92,114,-22.0,138,152,33.5766,25.1656,-8.411,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,艾丽,,艾丽,2,3,1,True,105,99,6.0,152,163,31.1258,39.5062,8.3804,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,里香,,里香,1,2,1,True,115,114,1.0,138,152,16.7883,25.1656,8.3773,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,矢田寺成美,,矢田寺成美,7,8,1,True,76,98,-22.0,218,227,65.4378,57.0796,-8.3582,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,卓柏卡布拉,,卓柏卡布拉,4,5,1,True,173,167,6.0,191,203,9.4737,17.8218,8.3481,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幽灵,,幽灵,4,5,1,True,173,167,6.0,191,203,9.4737,17.8218,8.3481,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,沓颊,,沓颊,4,5,1,True,173,167,6.0,191,203,9.4737,17.8218,8.3481,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,抗抑郁药大叔长相酷似周杰伦的村民,,抗抑郁药大叔（长相酷似周杰伦的村民）,8,9,1,True,114,96,18.0,227,229,50.0,58.3333,8.3333,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蕾蒂霍瓦特洛克,,蕾蒂·霍瓦特洛克,4,5,1,True,93,82,11.0,191,203,51.5789,59.901,8.3221,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,石长姬,,石长姬,7,8,1,True,189,178,11.0,218,227,13.3641,21.6814,8.3173,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,稻荷大人,,稻荷大人,7,8,1,True,189,178,11.0,218,227,13.3641,21.6814,8.3173,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,运松翁,,运松翁,7,8,1,True,189,178,11.0,218,227,13.3641,21.6814,8.3173,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,玛奇,,玛○奇,10,11,1,True,201,185,16.0,239,244,15.9664,24.2798,8.3134,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,铃仙二号,,铃仙二号,2,3,1,True,117,112,5.0,152,163,23.1788,31.4815,8.3027,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,苏格拉底,,苏格拉底,7,8,1,True,153,178,-25.0,218,227,29.9539,21.6814,-8.2725,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,清兰,,清兰,5,6,1,True,91,114,-23.0,203,215,55.4455,47.1963,-8.2492,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,云居一轮,,云居一轮,2,3,1,True,102,96,6.0,152,163,33.1126,41.358,8.2454,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幽谷响子,,幽谷响子,3,4,1,True,80,78,2.0,163,191,51.2346,59.4737,8.2391,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水桥帕露西,,水桥帕露西,1,2,1,True,44,36,8.0,138,152,68.6131,76.8212,8.2081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,易者,,易者,5,6,1,True,77,64,13.0,203,215,62.3762,70.5607,8.1845,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,求闻史纪中的受访人群,,求闻史纪中的受访人群,8,9,1,True,155,175,-20.0,227,229,31.8584,23.6842,-8.1742,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,龙神,,龙神,3,4,1,True,114,118,-4.0,163,191,30.2469,38.4211,8.1742,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幽幻魔眼,,幽幻魔眼,1,2,1,True,121,121,0.0,138,152,12.4088,20.5298,8.121,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,月夜见,,月夜见,1,2,1,True,121,121,0.0,138,152,12.4088,20.5298,8.121,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,木花咲耶姬,,木花咲耶姬,1,2,1,True,121,121,0.0,138,152,12.4088,20.5298,8.121,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,露娜切露德,,露娜切露德,3,4,1,True,90,90,0.0,163,191,45.0617,53.1579,8.0962,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,二岩猯藏,,二岩猯藏,3,4,1,True,61,56,5.0,163,191,62.963,71.0526,8.0896,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
